eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
1.8928      328.5440      396.3088      67.7648      562.1530      233.6090      123.0462      165.8442
1.8928      328.5470      396.2438      67.6968      562.1710      233.6240      123.0059      165.9272
1.8937      328.5250      396.2439      67.7189      562.2150      233.6900      123.0426      165.9711
1.8947      328.4890      396.2720      67.7830      562.2940      233.8050      123.1237      166.0220
1.8947      328.5000      396.2628      67.7628      562.3350      233.8350      123.1202      166.0722
1.8957      328.4700      396.2991      67.8291      562.4170      233.9470      123.2017      166.1179
1.8967      328.4700      396.2531      67.7831      562.4660      233.9960      123.1874      166.2129
1.8967      328.4630      396.3362      67.8732      562.4870      234.0240      123.2568      166.1508
1.8977      328.4040      396.2625      67.8585      562.5580      234.1540      123.2903      166.2955
1.8987      328.4220      396.1977      67.7757      562.6140      234.1920      123.2478      166.4163
1.8987      328.3890      396.2622      67.8732      562.6410      234.2520      123.3328      166.3788
1.8997      328.3670      396.2807      67.9137      562.6440      234.2770      123.3681      166.3633
1.9007      328.3710      396.2164      67.8454      562.7210      234.3500      123.3469      166.5046
1.9007      328.3420      396.2905      67.9485      562.7710      234.4290      123.4420      166.4805
1.9017      328.3560      396.3539      67.9979      562.7920      234.4360      123.4773      166.4381
1.9017      328.3190      396.2804      67.9614      562.8480      234.5290      123.4839      166.5676
1.9027      328.3380      396.2809      67.9429      562.9280      234.5900      123.4919      166.6471
1.9037      328.3190      396.3631      68.0441      562.9290      234.6100      123.5661      166.5659
1.9047      328.2830      396.3086      68.0256      563.0150      234.7320      123.5944      166.7064
1.9047      328.2610      396.3271      68.0661      563.0860      234.8250      123.6524      166.7589
1.9057      328.2460      396.3176      68.0716      563.1240      234.8780      123.6737      166.8064
1.9057      328.2380      396.2435      68.0055      563.1340      234.8960      123.6357      166.8905
1.9067      328.2460      396.3636      68.1176      563.1430      234.8970      123.7107      166.7794
1.9077      328.1760      396.3174      68.1414      563.2160      235.0400      123.7743      166.8986
1.9077      328.2020      396.2533      68.0513      563.2770      235.0750      123.7259      167.0237
1.9086      328.2020      396.2533      68.0513      563.3570      235.1550      123.7525      167.1037
1.9096      328.1720      396.3906      68.2186      563.3550      235.1830      123.8734      166.9644
1.9096      328.1580      396.3271      68.1691      563.3780      235.2200      123.8527      167.0509
1.9106      328.1360      396.2902      68.1542      563.4530      235.3170      123.8751      167.1628
1.9116      328.1280      396.2896      68.1616      563.5040      235.3760      123.8997      167.2144
1.9116      328.1170      396.3815      68.2645      563.5370      235.4200      123.9830      167.1555
1.9126      328.1060      396.2345      68.1285      563.5650      235.4590      123.9053      167.3305
1.9136      328.0910      396.2527      68.1617      563.5810      235.4900      123.9378      167.3283
1.9136      328.0840      396.3450      68.2610      563.6320      235.5480      124.0233      167.2870
1.9146      328.0550      396.3268      68.2718      563.6900      235.6350      124.0595      167.3632
1.9156      328.0180      396.3542      68.3362      563.7400      235.7220      124.1315      167.3858
1.9156      328.0360      396.2619      68.2259      563.8410      235.8050      124.0856      167.5791
1.9166      328.0360      396.3538      68.3178      563.8370      235.8010      124.1455      167.4832
1.9176      327.9890      396.3361      68.3471      563.9310      235.9420      124.2121      167.5949
1.9176      327.9670      396.2535      68.2865      564.0020      236.0350      124.2027      167.7485
1.9186      327.9780      396.2259      68.2479      564.0550      236.0770      124.1909      167.8291
1.9196      327.9890      396.3453      68.3563      564.0630      236.0740      124.2622      167.7177
1.9196      327.9520      396.3085      68.3565      564.0840      236.1320      124.2817      167.7755
1.9206      327.9330      396.2987      68.3657      564.1570      236.2240      124.3185      167.8583
1.9216      327.9300      396.3361      68.4061      564.2170      236.2870      124.3664      167.8809
1.9216      327.9150      396.3081      68.3931      564.2950      236.3800      124.3887      167.9869
1.9225      327.8710      396.3267      68.4557      564.3050      236.4340      124.4485      167.9783
1.9235      327.8930      396.2714      68.3784      564.3550      236.4620      124.4063      168.0836
1.9245      327.8530      396.3088      68.4558      564.4180      236.5650      124.4922      168.1092
1.9245      327.8380      396.2626      68.4246      564.4690      236.6310      124.4934      168.2064
1.9255      327.8490      396.3544      68.5054      564.4850      236.6360      124.5489      168.1306
1.9265      327.7720      396.2903      68.5183      564.5520      236.7800      124.6055      168.2617
1.9265      327.7980      396.2262      68.4282      564.5990      236.8010      124.5525      168.3728
1.9275      327.7610      396.2628      68.5018      564.5980      236.8370      124.6135      168.3352
1.9285      327.7420      396.3170      68.5750      564.6380      236.8960      124.6820      168.3210
1.9285      327.7570      396.2346      68.4776      564.6920      236.9350      124.6301      168.4574
1.9295      327.7280      396.2627      68.5347      564.7530      237.0250      124.6981      168.4903
1.9295      327.6940      396.3079      68.6139      564.7620      237.0680      124.7653      168.4541
1.9305      327.6870      396.3447      68.6577      564.8100      237.1230      124.8128      168.4653
1.9315      327.6870      396.2436      68.5566      564.8940      237.2070      124.7734      168.6504
1.9315      327.6730      396.3546      68.6816      564.9450      237.2720      124.8784      168.5904
1.9325      327.6840      396.4096      68.7256      564.9720      237.2880      124.9131      168.5624
1.9325      327.6210      396.3267      68.7057      565.0110      237.3900      124.9338      168.6843
1.9335      327.6360      396.2902      68.6542      565.0620      237.4260      124.9115      168.7718
1.9345      327.6540      396.3449      68.6909      565.1070      237.4530      124.9449      168.7621
1.9345      327.6170      396.3632      68.7462      565.1850      237.5680      125.0201      168.8218
1.9355      327.6030      396.3085      68.7055      565.2080      237.6050      125.0053      168.8995
1.9364      327.5990      396.2163      68.6173      565.2610      237.6620      124.9655      169.0447
1.9364      327.5510      396.1336      68.5826      565.3600      237.8090      124.9914      169.2264
1.9374      327.5440      396.4003      68.8563      565.3710      237.8270      125.1799      168.9707
1.9384      327.5400      396.3081      68.7681      565.4310      237.8910      125.1424      169.1229
1.9384      327.5110      396.2717      68.7607      565.4240      237.9130      125.1448      169.1523
1.9394      327.5510      396.2438      68.6928      565.4870      237.9360      125.1072      169.2432
1.9404      327.4700      396.3080      68.8380      565.5370      238.0670      125.2477      169.2290
1.9404      327.4670      396.3270      68.8600      565.5660      238.0990      125.2730      169.2390
1.9414      327.4920      396.3354      68.8434      565.6580      238.1660      125.2843      169.3226
1.9424      327.4480      396.3171      68.8691      565.6770      238.2290      125.3224      169.3599
1.9424      327.4260      396.2805      68.8545      565.7400      238.3140      125.3410      169.4595
1.9434      327.4080      396.3268      68.9188      565.7830      238.3750      125.4042      169.4562
1.9444      327.3970      396.3727      68.9757      565.8510      238.4540      125.4685      169.4783
1.9444      327.3860      396.3727      68.9867      565.8860      238.5000      125.4911      169.5133
1.9454      327.3450      396.2803      68.9353      565.9150      238.5700      125.4802      169.6347
1.9464      327.3710      396.3266      68.9556      565.9830      238.6120      125.5077      169.6564
1.9464      327.3680      396.2813      68.9133      566.0270      238.6590      125.4952      169.7457
1.9474      327.3090      396.2995      68.9905      566.0710      238.7620      125.5810      169.7715
1.9484      327.3200      396.3454      69.0254      566.1490      238.8290      125.6266      169.8036
1.9484      327.3090      396.3087      68.9997      566.1670      238.8580      125.6191      169.8583
1.9494      327.2870      396.2904      69.0034      566.2560      238.9690      125.6586      169.9656
1.9504      327.3050      396.3542      69.0492      566.2810      238.9760      125.6915      169.9268
1.9513      327.2460      396.3724      69.1264      566.3540      239.1080      125.7869      169.9816
1.9513      327.2200      396.3170      69.0970      566.3920      239.1720      125.7887      170.0750
1.9523      327.2390      396.2166      68.9776      566.4370      239.1980      125.7177      170.2204
1.9533      327.2170      396.2993      69.0823      566.4210      239.2040      125.7895      170.1217
1.9533      327.1760      396.2987      69.1227      566.5010      239.3250      125.8568      170.2023
1.9543      327.1580      396.2624      69.1044      566.5240      239.3660      125.8583      170.2616
1.9553      327.1400      396.2904      69.1504      566.5810      239.4410      125.9139      170.2906
1.9553      327.1470      396.3084      69.1614      566.6410      239.4940      125.9389      170.3326
1.9563      327.1320      396.3539      69.2219      566.6700      239.5380      125.9939      170.3161
1.9573      327.1100      396.3082      69.1982      566.7400      239.6300      126.0088      170.4318
1.9573      327.0920      396.2717      69.1797      566.7930      239.7010      126.0201      170.5213
1.9583      327.0770      396.3082      69.2312      566.8550      239.7780      126.0801      170.5468
1.9593      327.0510      396.2987      69.2477      566.8580      239.8070      126.1008      170.5593
1.9593      327.0590      396.3086      69.2496      566.9100      239.8510      126.1167      170.6014
1.9603      327.0480      396.3453      69.2973      566.9720      239.9240      126.1729      170.6267
1.9613      327.0070      396.3448      69.3378      566.9730      239.9660      126.2139      170.6282
1.9613      327.0220      396.3451      69.3231      567.0580      240.0360      126.2274      170.7129
1.9623      327.0000      396.2349      69.2349      567.1150      240.1150      126.1949      170.8801
1.9633      326.9630      396.3908      69.4278      567.1840      240.2210      126.3589      170.7932
1.9633      326.9890      396.4186      69.4296      567.2180      240.2290      126.3627      170.7994
1.9643      326.9450      396.2902      69.3452      567.2960      240.3510      126.3471      171.0058
1.9652      326.9490      396.2537      69.3047      567.3720      240.4230      126.3441      171.1183
1.9652      326.9340      396.3453      69.4113      567.3340      240.4000      126.4075      170.9887
1.9662      326.9010      396.2903      69.3893      567.3810      240.4800      126.4195      171.0907
1.9672      326.8750      396.2716      69.3966      567.4770      240.6020      126.4651      171.2054
1.9672      326.8750      396.2900      69.4150      567.5020      240.6270      126.4857      171.2120
1.9682      326.8750      396.3726      69.4976      567.5660      240.6910      126.5621      171.1934
1.9682      326.8460      396.2536      69.4076      567.6100      240.7640      126.5264      171.3564
1.9692      326.7980      396.2442      69.4462      567.6700      240.8720      126.5881      171.4258
1.9702      326.8200      396.2993      69.4793      567.7180      240.8980      126.6189      171.4187
1.9702      326.8050      396.3449      69.5399      567.7370      240.9320      126.6706      171.3921
1.9712      326.7720      396.3174      69.5454      567.8180      241.0460      126.7123      171.5006
1.9722      326.7870      396.2810      69.4940      567.8380      241.0510      126.6797      171.5570
1.9722      326.7540      396.2994      69.5454      567.8700      241.1160      126.7356      171.5706
1.9732      326.7210      396.3087      69.5877      567.9370      241.2160      126.7971      171.6283
1.9742      326.7170      396.2532      69.5362      567.9760      241.2590      126.7771      171.7228
1.9742      326.7170      396.4002      69.6832      568.0450      241.3280      126.8981      171.6448
1.9752      326.7060      396.2716      69.5656      568.1020      241.3960      126.8424      171.8304
1.9762      326.6800      396.3633      69.6833      568.1470      241.4670      126.9445      171.7837
1.9772      326.6880      396.2629      69.5749      568.2270      241.5390      126.8963      171.9641
1.9772      326.6430      396.2436      69.6006      568.2720      241.6290      126.9434      172.0284
1.9782      326.6510      396.3912      69.7402      568.3260      241.6750      127.0518      171.9348
1.9792      326.6030      396.3359      69.7329      568.3440      241.7410      127.0689      172.0081
1.9792      326.5880      396.3172      69.7292      568.4000      241.8120      127.0901      172.0828
1.9801      326.5850      396.2903      69.7053      568.4780      241.8930      127.1012      172.1877
1.9811      326.5660      396.3540      69.7880      568.5030      241.9370      127.1710      172.1490
1.9811      326.5440      396.4275      69.8835      568.5390      241.9950      127.2540      172.1115
1.9821      326.5180      396.2619      69.7439      568.6480      242.1300      127.2059      172.3861
1.9831      326.5410      396.3272      69.7862      568.6850      242.1440      127.2388      172.3578
1.9841      326.4930      396.3361      69.8431      568.6920      242.1990      127.2951      172.3559
1.9841      326.4710      396.3454      69.8744      568.7540      242.2830      127.3439      172.4086
1.9851      326.4560      396.2900      69.8340      568.8250      242.3690      127.3457      172.5350
1.9861      326.4740      396.2620      69.7880      568.8780      242.4040      127.3267      172.6160
1.9871      326.4450      396.2992      69.8542      568.8700      242.4250      127.3778      172.5708
1.9871      326.4190      396.3173      69.8983      568.9510      242.5320      127.4429      172.6337
1.9881      326.4050      396.3272      69.9222      569.0050      242.6000      127.4815      172.6778
1.9891      326.4120      396.3911      69.9791      569.0760      242.6640      127.5407      172.6849
1.9901      326.3710      396.3079      69.9369      569.1240      242.7530      127.5423      172.8161
1.9901      326.3570      396.2994      69.9424      569.1960      242.8390      127.5746      172.8966
1.9911      326.3600      396.2803      69.9203      569.2430      242.8830      127.5745      172.9627
1.9921      326.3020      396.3638      70.0618      569.2660      242.9640      127.6959      172.9022
1.9921      326.3050      396.3264      70.0214      569.3180      243.0130      127.6853      172.9916
1.9931      326.2910      396.3271      70.0361      569.3280      243.0370      127.7031      173.0009
1.9940      326.3240      396.2535      69.9295      569.3850      243.0610      127.6400      173.1315
1.9940      326.2500      396.3357      70.0857      569.3980      243.1480      127.7731      173.0623
1.9950      326.2320      396.3269      70.0949      569.4430      243.2110      127.8003      173.1161
1.9960      326.1910      396.2712      70.0802      569.5220      243.3310      127.8305      173.2508
1.9970      326.2240      396.3721      70.1481      569.5370      243.3130      127.8697      173.1649
1.9970      326.2170      396.3450      70.1280      569.5710      243.3540      127.8700      173.2260
1.9980      326.1840      396.3726      70.1886      569.6140      243.4300      127.9357      173.2414
1.9980      326.1880      396.3362      70.1482      569.6630      243.4750      127.9238      173.3268
1.9990      326.1360      396.3265      70.1905      569.6650      243.5290      127.9700      173.3385
2.0000      326.1360      396.3265      70.1905      569.6990      243.5630      127.9813      173.3725
2.0000      326.1360      396.3081      70.1721      569.7480      243.6120      127.9854      173.4399
2.0010      326.0880      396.2619      70.1739      569.7550      243.6670      128.0049      173.4931
2.0020      326.0960      396.3269      70.2309      569.7910      243.6950      128.0523      173.4641
2.0020      326.1360      396.2897      70.1537      569.8610      243.7250      128.0108      173.5713
2.0030      326.0740      396.3361      70.2621      569.9180      243.8440      128.1227      173.5819
2.0030      326.0550      396.3906      70.3356      569.9430      243.8880      128.1864      173.5524
2.0040      326.0330      396.2712      70.2382      569.9800      243.9470      128.1411      173.7088
2.0050      326.0410      396.3087      70.2677      570.0180      243.9770      128.1708      173.7093
2.0060      326.0260      396.3175      70.2915      570.0930      244.0670      128.2167      173.7755
2.0060      326.0110      396.3172      70.3062      570.1170      244.1060      128.2395      173.7998
2.0070      326.0110      396.3081      70.2971      570.1350      244.1240      128.2394      173.8269
2.0070      326.0000      396.3540      70.3540      570.1860      244.1860      128.2980      173.8320
2.0079      325.9560      396.2623      70.3063      570.2190      244.2630      128.2919      173.9567
2.0079      325.9410      396.3171      70.3761      570.2650      244.3240      128.3587      173.9479
2.0089      325.9630      396.3446      70.3816      570.3430      244.3800      128.3811      173.9984
2.0099      325.9160      396.3454      70.4294      570.4160      244.5000      128.4529      174.0706
2.0099      325.9080      396.3171      70.4091      570.4270      244.5190      128.4457      174.1099
2.0109      325.8750      396.2897      70.4147      570.4690      244.5940      128.4745      174.1793
2.0119      325.8680      396.3359      70.4679      570.5340      244.6660      128.5339      174.1981
2.0119      325.8720      396.2904      70.4184      570.5280      244.6560      128.4976      174.2376
2.0129      325.8460      396.3543      70.5083      570.5680      244.7220      128.5795      174.2137
2.0139      325.8420      396.3082      70.4662      570.6410      244.7990      128.5771      174.3328
2.0139      325.8240      396.3452      70.5212      570.6550      244.8310      128.6245      174.3098
2.0149      325.8160      396.2803      70.4643      570.7460      244.9300      128.6195      174.4657
2.0149      325.8130      396.2442      70.4312      570.8090      244.9960      128.6195      174.5648
2.0159      325.7830      396.3263      70.5433      570.8350      245.0520      128.7129      174.5087
2.0169      325.7540      396.2532      70.4992      570.8920      245.1380      128.7121      174.6388
2.0169      325.7540      396.3175      70.5635      570.9020      245.1480      128.7583      174.5845
2.0179      325.7430      396.3726      70.6296      570.9470      245.2040      128.8211      174.5744
2.0189      325.7430      396.2992      70.5562      571.0110      245.2680      128.7935      174.7118
2.0189      325.7280      396.3816      70.6536      571.0460      245.3180      128.8751      174.6644
2.0199      325.6880      396.3085      70.6205      571.0920      245.4040      128.8817      174.7835
2.0209      325.6840      396.3082      70.6242      571.1040      245.4200      128.8895      174.7958
2.0209      325.6990      396.2809      70.5819      571.1660      245.4670      128.8769      174.8851
2.0219      325.6580      396.3171      70.6591      571.2350      245.5770      128.9651      174.9179
2.0228      325.6620      396.4001      70.7381      571.3000      245.6380      129.0381      174.8999
2.0228      325.6220      396.3178      70.6958      571.3990      245.7770      129.0562      175.0812
2.0238      325.6110      396.3454      70.7344      571.4240      245.8130      129.0939      175.0786
2.0238      325.6180      396.2900      70.6720      571.5150      245.8970      129.0803      175.2250
2.0248      325.5810      396.3540      70.7730      571.5020      245.9210      129.1557      175.1480
2.0258      325.5850      396.3176      70.7326      571.5880      246.0030      129.1561      175.2704
2.0258      325.5440      396.3079      70.7639      571.6380      246.0940      129.2073      175.3301
2.0268      325.5370      396.2255      70.6885      571.7290      246.1920      129.1897      175.5035
2.0278      325.5330      396.3905      70.8575      571.7640      246.2310      129.3153      175.3735
2.0278      325.5040      396.2623      70.7583      571.8690      246.3650      129.2939      175.6067
2.0288      325.4890      396.3080      70.8190      571.9500      246.4610      129.3663      175.6420
2.0298      325.4820      396.2531      70.7711      571.9690      246.4870      129.3431      175.7159
2.0308      325.4560      396.3632      70.9072      571.9930      246.5370      129.4505      175.6298
2.0308      325.4420      396.3730      70.9310      572.0700      246.6280      129.4967      175.6970
2.0318      325.4090      396.2813      70.8723      572.0990      246.6900      129.4782      175.8177
2.0318      325.4010      396.2439      70.8429      572.1190      246.7180      129.4679      175.8751
2.0328      325.3970      396.3079      70.9109      572.1680      246.7710      129.5309      175.8601
2.0338      325.3640      396.3079      70.9439      572.2090      246.8450      129.5776      175.9011
2.0338      325.3460      396.2715      70.9255      572.2690      246.9230      129.5913      175.9975
2.0348      325.3390      396.2995      70.9605      572.3340      246.9950      129.6387      176.0345
2.0358      325.3350      396.3175      70.9825      572.3740      247.0390      129.6680      176.0565
2.0358      325.3200      396.2988      70.9788      572.4050      247.0850      129.6809      176.1062
2.0367      325.3130      396.3451      71.0321      572.4410      247.1280      129.7307      176.0959
2.0377      325.2800      396.2809      71.0009      572.5210      247.2410      129.7476      176.2401
2.0377      325.2470      396.3086      71.0616      572.5270      247.2800      129.8011      176.2184
2.0387      325.2390      396.2527      71.0137      572.5600      247.3210      129.7828      176.3073
2.0397      325.2280      396.3171      71.0891      572.6060      247.3780      129.8521      176.2889
2.0397      325.1990      396.2807      71.0817      572.6450      247.4460      129.8698      176.3643
2.0407      325.1920      396.2811      71.0891      572.7210      247.5290      129.9024      176.4399
2.0407      325.1770      396.3635      71.1865      572.7760      247.5990      129.9907      176.4125
2.0417      325.1840      396.2528      71.0688      572.8500      247.6660      129.9345      176.5972
2.0427      325.1480      396.3271      71.1791      572.9060      247.7580      130.0387      176.5789
2.0427      325.1400      396.2530      71.1130      572.9610      247.8210      130.0157      176.7080
2.0437      325.1110      396.2902      71.1792      573.0130      247.9020      130.0868      176.7228
2.0447      325.1070      396.2439      71.1369      573.0510      247.9440      130.0726      176.8071
2.0457      325.0700      396.2620      71.1920      573.0770      248.0070      130.1303      176.8150
2.0457      325.0590      396.3539      71.2949      573.1350      248.0760      130.2219      176.7811
2.0467      325.0700      396.2804      71.2104      573.1960      248.1260      130.1823      176.9156
2.0477      325.0260      396.3356      71.3096      573.2620      248.2360      130.2851      176.9264
2.0487      325.0040      396.2622      71.2582      573.3440      248.3400      130.2855      177.0818
2.0487      325.0120      396.2812      71.2692      573.3800      248.3680      130.3021      177.0988
2.0497      325.0080      396.4094      71.4014      573.4000      248.3920      130.3983      176.9906
2.0497      324.9710      396.3633      71.3923      573.4570      248.4860      130.4235      177.0937
2.0507      324.9380      396.3358      71.3978      573.5140      248.5760      130.4572      177.1782
2.0516      324.9600      396.2623      71.3023      573.5530      248.5930      130.3992      177.2907
2.0526      324.9230      396.2804      71.3574      573.5660      248.6430      130.4526      177.2856
2.0526      324.9160      396.3175      71.4015      573.6160      248.7000      130.5010      177.2985
2.0536      324.8540      396.2996      71.4456      573.6670      248.8130      130.5681      177.3674
2.0546      324.8680      396.2438      71.3758      573.7490      248.8810      130.5442      177.5052
2.0546      324.8980      396.3455      71.4475      573.8020      248.9040      130.5997      177.4565
2.0556      324.8430      396.3639      71.5209      573.8210      248.9780      130.6733      177.4571
2.0566      324.8280      396.4095      71.5815      573.8710      249.0430      130.7353      177.4615
2.0566      324.8280      396.3453      71.5173      573.9630      249.1350      130.7232      177.6177
2.0576      324.8130      396.2899      71.4769      574.0630      249.2500      130.7346      177.7731
2.0586      324.7910      396.4002      71.6092      574.0450      249.2540      130.8241      177.6448
2.0586      324.7540      396.3264      71.5724      574.1180      249.3640      130.8363      177.7916
2.0596      324.7360      396.2992      71.5632      574.0610      249.3250      130.8171      177.7618
2.0596      324.7400      396.2352      71.4952      574.1620      249.4220      130.8041      177.9268
2.0606      324.7070      396.2905      71.5835      574.1990      249.4920      130.8863      177.9085
2.0616      324.7030      396.3728      71.6698      574.2560      249.5530      130.9642      177.8832
2.0616      324.6590      396.2718      71.6128      574.3520      249.6930      130.9729      178.0802
2.0626      324.6660      396.3266      71.6606      574.4040      249.7380      131.0197      178.0774
2.0636      324.6660      396.2899      71.6239      574.4650      249.7990      131.0156      178.1751
2.0636      324.6590      396.2627      71.6037      574.5300      249.8710      131.0261      178.2673
2.0646      324.6110      396.2992      71.6882      574.5770      249.9660      131.1141      178.2778
2.0655      324.6370      396.2351      71.5981      574.6160      249.9790      131.0584      178.3809
2.0655      324.5890      396.2901      71.7011      574.6410      250.0520      131.1514      178.3509
2.0665      324.5670      396.3452      71.7782      574.6860      250.1190      131.2251      178.3408
2.0665      324.5780      396.3269      71.7489      574.7660      250.1880      131.2286      178.4391
2.0675      324.5670      396.3085      71.7415      574.8250      250.2580      131.2470      178.5165
2.0685      324.5190      396.3358      71.8168      574.8560      250.3370      131.3235      178.5202
2.0695      324.5190      396.2807      71.7617      574.8960      250.3770      131.3001      178.6153
2.0695      324.5190      396.2440      71.7250      575.0120      250.4930      131.3143      178.7680
2.0705      324.4750      396.3084      71.8334      575.0450      250.5700      131.4123      178.7366
2.0715      324.4420      396.3085      71.8665      575.0710      250.6290      131.4540      178.7625
2.0715      324.4160      396.3173      71.9013      575.0790      250.6630      131.4885      178.7617
2.0725      324.4270      396.3173      71.8903      575.1200      250.6930      131.4912      178.8027
2.0735      324.3980      396.2718      71.8738      575.2010      250.8030      131.5169      178.9292
2.0735      324.3830      396.2990      71.9160      575.2520      250.8690      131.5670      178.9530
2.0745      324.3760      396.3454      71.9694      575.2810      250.9050      131.6146      178.9356
2.0755      324.4090      396.2258      71.8168      575.3250      250.9160      131.5165      179.0992
2.0755      324.3460      396.2988      71.9528      575.3500      251.0040      131.6365      179.0512
2.0765      324.3280      396.3084      71.9804      575.4250      251.0970      131.6859      179.1166
2.0775      324.3320      396.3087      71.9767      575.4970      251.1650      131.7061      179.1883
2.0785      324.2880      396.2720      71.9840      575.5300      251.2420      131.7367      179.2580
2.0785      324.2840      396.3177      72.0337      575.5780      251.2940      131.7871      179.2603
2.0794      324.2470      396.3083      72.0613      575.6130      251.3660      131.8295      179.3047
2.0804      324.2730      396.2902      72.0172      575.6710      251.3980      131.8108      179.3808
2.0804      324.2690      396.2806      72.0116      575.7360      251.4670      131.8301      179.4554
2.0814      324.2360      396.3083      72.0723      575.7890      251.5530      131.8992      179.4807
2.0824      324.1740      396.3088      72.1348      575.8760      251.7020      131.9905      179.5672
2.0834      324.2070      396.2535      72.0465      575.9050      251.6980      131.9303      179.6515
2.0834      324.1740      396.3546      72.1806      575.9750      251.8010      132.0541      179.6204
2.0844      324.1410      396.3456      72.2046      576.0380      251.8970      132.1021      179.6924
2.0854      324.1330      396.3724      72.2394      576.0560      251.9230      132.1339      179.6836
2.0854      324.1330      396.2622      72.1292      576.0960      251.9630      132.0738      179.8338
2.0864      324.1260      396.3636      72.2376      576.1090      251.9830      132.1527      179.7454
2.0874      324.1220      396.3266      72.2046      576.1870      252.0650      132.1581      179.8604
2.0874      324.0710      396.3362      72.2652      576.2390      252.1680      132.2328      179.9028
2.0884      324.0740      396.2528      72.1788      576.3070      252.2330      132.1969      180.0542
2.0894      324.0560      396.2348      72.1788      576.4190      252.3630      132.2402      180.1842
2.0894      324.0190      396.3173      72.2983      576.3510      252.3320      132.3095      180.0337
2.0904      324.0010      396.3177      72.3167      576.4930      252.4920      132.3751      180.1753
2.0914      323.9790      396.3177      72.3387      576.5200      252.5410      132.4061      180.2023
2.0924      323.9490      396.2620      72.3130      576.5420      252.5930      132.4063      180.2800
2.0924      323.9710      396.4273      72.4563      576.5190      252.5480      132.4869      180.0917
2.0934      323.9350      396.2443      72.3093      576.5650      252.6300      132.4162      180.3207
2.0943      323.9020      396.3179      72.4159      576.6490      252.7470      132.5263      180.3311
2.0943      323.9090      396.3543      72.4453      576.7050      252.7960      132.5622      180.3507
2.0953      323.8830      396.3724      72.4894      576.7600      252.8770      132.6186      180.3876
2.0953      323.8500      396.3266      72.4766      576.8320      252.9820      132.6451      180.5054
2.0963      323.8870      396.2809      72.3939      576.8880      253.0010      132.5963      180.6071
2.0973      323.8720      396.3633      72.4913      576.9340      253.0620      132.6815      180.5707
2.0973      323.7990      396.2627      72.4637      577.0020      253.2030      132.7101      180.7393
2.0983      323.8020      396.2804      72.4784      577.0810      253.2790      132.7453      180.8006
2.0993      323.8020      396.2528      72.4508      577.0560      253.2540      132.7185      180.8032
2.1003      323.7840      396.2900      72.5060      577.0550      253.2710      132.7610      180.7650
2.1003      323.7690      396.3632      72.5942      577.1220      253.3530      132.8471      180.7588
2.1013      323.7470      396.3540      72.6070      577.2240      253.4770      132.8970      180.8700
2.1013      323.7250      396.3449      72.6199      577.2580      253.5330      132.9243      180.9131
2.1023      323.7250      396.2622      72.5372      577.3230      253.5980      132.8908      181.0608
2.1033      323.6960      396.3086      72.6126      577.3560      253.6600      132.9617      181.0474
2.1043      323.6850      396.3637      72.6787      577.4430      253.7580      133.0385      181.0793
2.1043      323.6330      396.3355      72.7025      577.5460      253.9130      133.1060      181.2105
2.1053      323.6590      396.2624      72.6034      577.5720      253.9130      133.0399      181.3096
2.1063      323.6410      396.3271      72.6861      577.5940      253.9530      133.1084      181.2669
2.1063      323.6110      396.3540      72.7430      577.5990      253.9880      133.1580      181.2450
2.1073      323.5710      396.3085      72.7375      577.6900      254.1190      133.1980      181.3815
2.1082      323.6040      396.3085      72.7045      577.7410      254.1370      133.1820      181.4325
2.1092      323.5340      396.2807      72.7467      577.8150      254.2810      133.2581      181.5343
2.1092      323.5450      396.2715      72.7265      577.8760      254.3310      133.2613      181.6045
2.1102      323.5300      396.2436      72.7136      577.9040      254.3740      133.2671      181.6604
2.1112      323.5300      396.3263      72.7963      577.9850      254.4550      133.3492      181.6587
2.1112      323.4860      396.3448      72.8588      578.0530      254.5670      133.4282      181.7082
2.1122      323.4940      396.3454      72.8514      578.0910      254.5970      133.4333      181.7456
2.1132      323.4790      396.3084      72.8294      578.0950      254.6160      133.4249      181.7866
2.1142      323.4270      396.3354      72.9084      578.0840      254.6570      133.4913      181.7486
2.1142      323.4270      396.3446      72.9176      578.1850      254.7580      133.5311      181.8404
2.1152      323.4240      396.2993      72.8753      578.2700      254.8460      133.5322      181.9707
2.1162      323.3870      396.3450      72.9580      578.3230      254.9360      133.6173      181.9780
2.1162      323.3910      396.3637      72.9727      578.3690      254.9780      133.6411      182.0053
2.1172      323.3580      396.3362      72.9782      578.4140      255.0560      133.6708      182.0778
2.1182      323.3610      396.3172      72.9562      578.4710      255.1100      133.6741      182.1538
2.1182      323.3430      396.3910      73.0480      578.5190      255.1760      133.7573      182.1280
2.1192      323.3250      396.2720      72.9470      578.5810      255.2560      133.7167      182.3090
2.1202      323.2920      396.3639      73.0719      578.6150      255.3230      133.8223      182.2511
2.1202      323.2880      396.2902      73.0022      578.6030      255.3150      133.7731      182.3128
2.1212      323.2470      396.2988      73.0518      578.6910      255.4440      133.8492      182.3922
2.1221      323.2400      396.3267      73.0867      578.7580      255.5180      133.8971      182.4313
2.1221      323.2110      396.3271      73.1161      578.8330      255.6220      133.9514      182.5059
2.1231      323.2180      396.3084      73.0904      578.9150      255.6970      133.9593      182.6066
2.1241      323.2250      396.3080      73.0830      578.9300      255.7050      133.9570      182.6220
