eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-3.9754      256.4610      400.0920      143.6310      298.7613      42.3003      109.8541      -101.3307
-3.9764      256.4280      400.0640      143.6360      298.8132      42.3852      109.8857      -101.2508
-3.9764      256.3840      400.0370      143.6530      298.7909      42.4069      109.9043      -101.2461
-3.9774      256.3950      400.0000      143.6050      298.8190      42.4240      109.8780      -101.1810
-3.9784      256.3950      400.0740      143.6790      298.7369      42.3419      109.9000      -101.3371
-3.9784      256.3360      400.1100      143.7740      298.7303      42.3943      109.9808      -101.3797
-3.9794      256.2480      400.0090      143.7610      298.6743      42.4263      109.9828      -101.3347
-3.9804      256.2660      400.0180      143.7520      298.6970      42.4310      109.9783      -101.3210
-3.9814      256.2440      399.9810      143.7370      298.7252      42.4812      109.9851      -101.2558
-3.9814      256.2400      400.1010      143.8610      298.6424      42.4024      110.0415      -101.4586
-3.9824      256.1960      400.1830      143.9870      298.5468      42.3508      110.1083      -101.6362
-3.9834      256.1600      400.0550      143.8950      298.6316      42.4716      110.0872      -101.4234
-3.9834      256.1670      400.0830      143.9160      298.6160      42.4490      110.0937      -101.4670
-3.9844      256.1340      400.0370      143.9030      298.5787      42.4447      110.0836      -101.4583
-3.9854      256.1190      400.0460      143.9270      298.5707      42.4517      110.1019      -101.4753
-3.9854      256.0640      400.0730      144.0090      298.5180      42.4540      110.1573      -101.5550
-3.9864      256.0640      399.9540      143.8900      298.5804      42.5164      110.0988      -101.3736
-3.9874      256.0380      400.0550      144.0170      298.4718      42.4338      110.1559      -101.5832
-3.9884      256.0310      400.1010      144.0700      298.5679      42.5369      110.2256      -101.5331
-3.9884      255.9940      400.0270      144.0330      298.5161      42.5221      110.1960      -101.5109
-3.9894      255.9680      400.0450      144.0770      298.4341      42.4661      110.2067      -101.6109
-3.9904      255.9870      400.0370      144.0500      298.4591      42.4721      110.1907      -101.5779
-3.9904      255.9320      400.0460      144.1140      298.4905      42.5585      110.2622      -101.5555
-3.9914      255.9540      400.0190      144.0650      298.5465      42.5925      110.2408      -101.4725
-3.9924      255.9240      400.0460      144.1220      298.4692      42.5452      110.2631      -101.5768
-3.9924      255.9390      399.9910      144.0520      298.4430      42.5040      110.2027      -101.5480
-3.9934      255.9280      400.0460      144.1180      298.4305      42.5025      110.2462      -101.6155
-3.9944      255.8730      400.1290      144.2560      298.3349      42.4619      110.3246      -101.7941
-3.9944      255.8540      400.0180      144.1640      298.4557      42.6017      110.3099      -101.5623
-3.9954      255.7740      400.0190      144.2450      298.3989      42.6249      110.3716      -101.6201
-3.9964      255.8250      400.0370      144.2120      298.3430      42.5180      110.3140      -101.6940
-3.9964      255.8030      400.0830      144.2800      298.3721      42.5691      110.3764      -101.7109
-3.9974      255.7920      399.9630      144.1710      298.3247      42.5327      110.2916      -101.6383
-3.9984      255.7700      400.0460      144.2760      298.4069      42.6369      110.3963      -101.6391
-3.9984      255.7590      399.9630      144.2040      298.3652      42.6062      110.3381      -101.5978
-3.9994      255.7260      400.0740      144.3480      298.2582      42.5322      110.4094      -101.8158
-4.0004      255.7080      400.0830      144.3750      298.2515      42.5435      110.4312      -101.8315
-4.0004      255.6630      400.0450      144.3820      298.2342      42.5712      110.4451      -101.8108
-4.0014      255.6820      400.0740      144.3920      298.2828      42.6008      110.4616      -101.7912
-4.0014      255.6010      400.0280      144.4270      298.2236      42.6226      110.4922      -101.8044
-4.0024      255.5830      400.0830      144.5000      298.1624      42.5794      110.5265      -101.9206
-4.0034      255.5900      400.0280      144.4380      298.1536      42.5636      110.4799      -101.8744
-4.0034      255.5680      400.0280      144.4600      298.1764      42.6084      110.5095      -101.8516
-4.0044      255.5380      400.0180      144.4800      298.1849      42.6469      110.5356      -101.8331
-4.0044      255.5160      400.0640      144.5480      298.1609      42.6449      110.5803      -101.9031
-4.0054      255.4690      400.0830      144.6140      298.0647      42.5957      110.6079      -102.0183
-4.0064      255.4360      400.0280      144.5920      298.0600      42.6240      110.6027      -101.9680
-4.0064      255.4280      399.9720      144.5440      298.0294      42.6014      110.5631      -101.9426
-4.0074      255.4020      400.0910      144.6890      297.9988      42.5968      110.6583      -102.0922
-4.0084      255.3550      400.0740      144.7190      298.0262      42.6712      110.7031      -102.0478
-4.0084      255.3220      400.0190      144.6970      297.9811      42.6591      110.6844      -102.0379
-4.0094      255.3550      400.0740      144.7190      297.9309      42.5759      110.6713      -102.1431
-4.0104      255.3110      399.9640      144.6530      298.0134      42.7024      110.6695      -101.9506
-4.0104      255.2810      400.0550      144.7740      297.9873      42.7063      110.7514      -102.0677
-4.0114      255.2630      400.1470      144.8840      297.8970      42.6340      110.8007      -102.2500
-4.0124      255.2370      400.0460      144.8090      297.9085      42.6715      110.7632      -102.1375
-4.0134      255.2110      400.0270      144.8160      297.8670      42.6560      110.7627      -102.1600
-4.0134      255.1820      400.0740      144.8920      297.8471      42.6651      110.8164      -102.2269
-4.0144      255.1340      400.0820      144.9480      297.8091      42.6751      110.8570      -102.2729
-4.0154      255.0940      400.0550      144.9610      297.8238      42.7298      110.8839      -102.2312
-4.0154      255.1160      400.0190      144.9030      297.8073      42.6913      110.8324      -102.2117
-4.0164      255.0750      399.9630      144.8880      297.7606      42.6856      110.8205      -102.2024
-4.0174      255.0640      400.0730      145.0090      297.7895      42.7255      110.9145      -102.2835
-4.0174      255.0280      400.0000      144.9720      297.8600      42.8320      110.9253      -102.1400
-4.0184      254.9940      400.0730      145.0790      297.7845      42.7905      110.9828      -102.2885
-4.0194      255.0050      399.9900      144.9850      297.7497      42.7447      110.9049      -102.2403
-4.0194      254.9580      400.0550      145.0970      297.6419      42.6839      110.9593      -102.4131
-4.0204      254.9280      400.0360      145.1080      297.6833      42.7553      110.9904      -102.3527
-4.0214      254.8950      400.0180      145.1230      297.7555      42.8605      111.0355      -102.2625
-4.0224      254.8810      399.9540      145.0730      297.7012      42.8202      110.9887      -102.2528
-4.0224      254.8700      400.0740      145.2040      297.6077      42.7377      111.0486      -102.4663
-4.0234      254.8290      400.0830      145.2540      297.5693      42.7403      111.0828      -102.5137
-4.0244      254.8290      400.0270      145.1980      297.6593      42.8303      111.0754      -102.3677
-4.0244      254.7960      400.0730      145.2770      297.5785      42.7825      111.1122      -102.4945
-4.0254      254.7850      400.0550      145.2700      297.5637      42.7787      111.1062      -102.4913
-4.0264      254.7480      400.1560      145.4080      297.5157      42.7677      111.1946      -102.6403
-4.0264      254.7300      400.1100      145.3800      297.4342      42.7042      111.1547      -102.6758
-4.0274      254.6970      400.0280      145.3310      297.4751      42.7781      111.1467      -102.5529
-4.0274      254.6890      400.0730      145.3840      297.4728      42.7838      111.1839      -102.6002
-4.0284      254.6640      400.1110      145.4470      297.4589      42.7949      111.2296      -102.6521
-4.0294      254.5900      400.0180      145.4280      297.4677      42.8777      111.2446      -102.5503
-4.0304      254.6010      400.0640      145.4630      297.3969      42.7959      111.2406      -102.6671
-4.0304      254.6050      399.9730      145.3680      297.4759      42.8709      111.2023      -102.4971
-4.0314      254.5060      400.0090      145.5030      297.4497      42.9437      111.3166      -102.5593
-4.0324      254.5310      400.0460      145.5150      297.4720      42.9410      111.3237      -102.5740
-4.0324      254.4800      399.9820      145.5020      297.4257      42.9457      111.3166      -102.5563
-4.0334      254.4730      400.0190      145.5460      297.3205      42.8475      111.3132      -102.6985
-4.0334      254.4620      400.0370      145.5750      297.3493      42.8873      111.3458      -102.6877
-4.0344      254.4100      400.0460      145.6360      297.3756      42.9656      111.4125      -102.6704
-4.0354      254.3810      400.0920      145.7110      297.3090      42.9280      111.4500      -102.7830
-4.0354      254.3510      400.0360      145.6850      297.2785      42.9275      111.4325      -102.7575
-4.0364      254.3730      399.9810      145.6080      297.2322      42.8592      111.3584      -102.7488
-4.0374      254.3290      400.0460      145.7170      297.2135      42.8845      111.4395      -102.8325
-4.0374      254.3070      400.0460      145.7390      297.1983      42.8913      111.4564      -102.8477
-4.0384      254.2700      400.0360      145.7660      297.2338      42.9638      111.4986      -102.8022
-4.0394      254.2480      400.0550      145.8070      297.1783      42.9303      111.5148      -102.8767
-4.0394      254.2450      400.0190      145.7740      297.1250      42.8800      111.4760      -102.8940
-4.0404      254.1860      400.0550      145.8690      297.1363      42.9503      111.5628      -102.9187
-4.0414      254.1710      400.0270      145.8560      297.2335      43.0625      111.5915      -102.7935
-4.0414      254.1670      399.9990      145.8320      297.1839      43.0169      111.5603      -102.8151
-4.0424      254.1640      400.0920      145.9280      297.1013      42.9373      111.5978      -102.9907
-4.0434      254.1820      400.0270      145.8450      297.0840      42.9020      111.5307      -102.9430
-4.0434      254.0760      400.0190      145.9430      297.0605      42.9845      111.6235      -102.9585
-4.0444      254.0980      400.0370      145.9390      297.0391      42.9411      111.6064      -102.9979
-4.0454      254.0900      399.9720      145.8820      297.0857      42.9957      111.5866      -102.8863
-4.0454      254.0350      400.0360      146.0010      297.0680      43.0330      111.6783      -102.9680
-4.0464      254.0170      400.0830      146.0660      296.9789      42.9619      111.6980      -103.1041
-4.0474      253.9980      399.9990      146.0010      297.0192      43.0212      111.6744      -102.9798
-4.0474      253.9840      400.0090      146.0250      297.0284      43.0444      111.6981      -102.9806
-4.0484      253.9730      400.0280      146.0550      296.9847      43.0117      111.7072      -103.0433
-4.0494      253.9210      400.0640      146.1430      296.9387      43.0177      111.7679      -103.1253
-4.0494      253.9290      400.0830      146.1540      296.9156      42.9866      111.7649      -103.1674
-4.0504      253.9180      399.9730      146.0550      296.9414      43.0234      111.7111      -103.0316
-4.0504      253.8920      400.0550      146.1630      296.8878      42.9958      111.7739      -103.1672
-4.0514      253.8920      400.0550      146.1630      296.9472      43.0552      111.7937      -103.1078
-4.0524      253.8260      400.1010      146.2750      296.8960      43.0700      111.8733      -103.2050
-4.0534      253.8000      399.9540      146.1540      296.8065      43.0065      111.7715      -103.1475
-4.0544      253.7820      400.0550      146.2730      296.8083      43.0263      111.8574      -103.2467
-4.0544      253.7560      400.0090      146.2530      296.8284      43.0724      111.8595      -103.1806
-4.0554      253.7040      400.0730      146.3690      296.7709      43.0669      111.9350      -103.3021
-4.0564      253.6930      400.0640      146.3710      296.7687      43.0757      111.9392      -103.2953
-4.0564      253.6750      400.0370      146.3620      296.7429      43.0679      111.9306      -103.2941
-4.0574      253.6710      399.9810      146.3100      296.7720      43.1010      111.9070      -103.2090
-4.0584      253.6490      400.0640      146.4150      296.6873      43.0383      111.9561      -103.3767
-4.0584      253.6270      400.0000      146.3730      296.8075      43.1805      111.9755      -103.1925
-4.0594      253.5830      400.0550      146.4720      296.6966      43.1136      112.0192      -103.3584
-4.0594      253.5830      399.9720      146.3890      296.6894      43.1064      111.9615      -103.2826
-4.0604      253.5540      399.9730      146.4190      296.6698      43.1158      111.9846      -103.3032
-4.0614      253.5100      400.0650      146.5550      296.5867      43.0767      112.0622      -103.4783
-4.0624      253.5100      400.0650      146.5550      296.6690      43.1590      112.0897      -103.3960
-4.0624      253.4660      400.0370      146.5710      296.6159      43.1499      112.0973      -103.4211
-4.0634      253.4840      400.0090      146.5250      296.5845      43.1005      112.0502      -103.4245
-4.0634      253.4360      399.9910      146.5550      296.6309      43.1949      112.1016      -103.3601
-4.0644      253.4770      400.0100      146.5330      296.6180      43.1410      112.0690      -103.3920
-4.0654      253.4320      399.9990      146.5670      296.5655      43.1335      112.0892      -103.4335
-4.0654      253.4180      399.9180      146.5000      296.6309      43.2129      112.0710      -103.2871
-4.0664      253.4180      400.0090      146.5910      296.5512      43.1332      112.1051      -103.4578
-4.0664      253.3810      400.0090      146.6280      296.5018      43.1208      112.1256      -103.5072
-4.0674      253.3370      400.0000      146.6630      296.5339      43.1969      112.1743      -103.4661
-4.0684      253.3410      400.0190      146.6780      296.5319      43.1909      112.1823      -103.4871
-4.0684      253.3180      399.9720      146.6540      296.5095      43.1915      112.1665      -103.4625
-4.0694      253.2740      400.0270      146.7530      296.5123      43.2383      112.2481      -103.5147
-4.0704      253.2670      400.0920      146.8250      296.4256      43.1586      112.2695      -103.6664
-4.0704      253.2520      400.0000      146.7480      296.4695      43.2175      112.2378      -103.5305
-4.0714      253.2780      399.9910      146.7130      296.5322      43.2542      112.2267      -103.4588
-4.0714      253.2230      400.0460      146.8230      296.4185      43.1955      112.2805      -103.6275
-4.0724      253.1970      399.9810      146.7840      296.4427      43.2457      112.2712      -103.5383
-4.0734      253.1680      399.9910      146.8230      296.3410      43.1730      112.2730      -103.6500
-4.0734      253.1530      400.0370      146.8840      296.3922      43.2392      112.3357      -103.6448
-4.0744      253.1460      400.0370      146.8910      296.3653      43.2193      112.3338      -103.6717
-4.0754      253.0830      400.0360      146.9530      296.3447      43.2617      112.3892      -103.6913
-4.0754      253.0720      400.1280      147.0560      296.2663      43.1943      112.4354      -103.8617
-4.0764      253.0540      399.9820      146.9280      296.3103      43.2563      112.3708      -103.6717
-4.0774      253.0280      399.9720      146.9440      296.3188      43.2908      112.3929      -103.6532
-4.0774      253.0390      400.1380      147.0990      296.2580      43.2190      112.4723      -103.8800
-4.0784      252.9990      399.9730      146.9740      296.2691      43.2701      112.4060      -103.7039
-4.0784      252.9580      399.9810      147.0230      296.2398      43.2818      112.4426      -103.7412
-4.0794      252.9400      399.9910      147.0510      296.1757      43.2357      112.4459      -103.8153
-4.0804      252.9140      400.0270      147.1130      296.1303      43.2163      112.4808      -103.8967
-4.0804      252.8920      400.0550      147.1630      296.1490      43.2570      112.5277      -103.9060
-4.0814      252.8480      399.9720      147.1240      296.1672      43.3192      112.5224      -103.8048
-4.0824      252.8190      400.0000      147.1810      296.1403      43.3213      112.5611      -103.8597
-4.0824      252.8590      399.9450      147.0860      296.1324      43.2734      112.4818      -103.8126
-4.0834      252.7930      400.0000      147.2070      296.1086      43.3156      112.5765      -103.8914
-4.0844      252.7780      399.9630      147.1850      296.1555      43.3775      112.5825      -103.8075
-4.0844      252.7340      400.0000      147.2660      296.1264      43.3924      112.6415      -103.8736
-4.0854      252.7190      400.0090      147.2900      296.0544      43.3354      112.6385      -103.9546
-4.0864      252.6750      400.0180      147.3430      295.9714      43.2964      112.6608      -104.0466
-4.0864      252.6280      400.0280      147.4000      295.9468      43.3188      112.7063      -104.0812
-4.0874      252.6090      399.9810      147.3720      295.9504      43.3414      112.6951      -104.0306
-4.0884      252.5940      399.9440      147.3500      295.9745      43.3805      112.6935      -103.9695
-4.0884      252.5720      400.0090      147.4370      295.9189      43.3469      112.7403      -104.0901
-4.0894      252.5280      400.0730      147.5450      295.9226      43.3946      112.8282      -104.1504
-4.0904      252.5030      400.0740      147.5710      295.8922      43.3892      112.8437      -104.1818
-4.0904      252.4990      400.0280      147.5290      295.9157      43.4167      112.8249      -104.1123
-4.0914      252.4810      400.0100      147.5290      295.8787      43.3977      112.8186      -104.1313
-4.0924      252.4620      400.1100      147.6480      295.8185      43.3565      112.8842      -104.2915
-4.0924      252.4180      400.0270      147.6090      295.8268      43.4088      112.8756      -104.2002
-4.0934      252.3700      400.0180      147.6480      295.8015      43.4315      112.9092      -104.2165
-4.0944      252.3670      399.9730      147.6060      295.8063      43.4393      112.8838      -104.1667
-4.0944      252.3220      400.0450      147.7230      295.7545      43.4325      112.9595      -104.2905
-4.0954      252.3110      400.0090      147.6980      295.7223      43.4113      112.9358      -104.2867
-4.0954      252.2860      399.9450      147.6590      295.7485      43.4625      112.9268      -104.1965
-4.0964      252.2710      400.0000      147.7290      295.7014      43.4304      112.9628      -104.2986
-4.0974      252.2860      399.9820      147.6960      295.7438      43.4578      112.9499      -104.2382
-4.0974      252.2380      400.0550      147.8170      295.7270      43.4890      113.0410      -104.3280
-4.0984      252.2090      400.0000      147.7910      295.6812      43.4722      113.0181      -104.3188
-4.0984      252.1750      400.0180      147.8430      295.6561      43.4811      113.0557      -104.3619
-4.0994      252.1680      400.0180      147.8500      295.6478      43.4798      113.0599      -104.3702
-4.1004      252.1350      399.9910      147.8560      295.6355      43.5005      113.0708      -104.3555
-4.1004      252.1060      400.0280      147.9220      295.6029      43.4969      113.1136      -104.4251
-4.1014      252.0910      399.9820      147.8910      295.5881      43.4971      113.0930      -104.3939
-4.1024      252.0950      400.0370      147.9420      295.5983      43.5033      113.1291      -104.4387
-4.1034      252.0620      399.9820      147.9200      295.5902      43.5282      113.1227      -104.3918
-4.1034      252.0170      400.0820      148.0650      295.5612      43.5442      113.2247      -104.5208
-4.1044      251.9880      400.0370      148.0490      295.5163      43.5283      113.2088      -104.5207
-4.1044      251.9730      400.0000      148.0270      295.4962      43.5232      113.1924      -104.5038
-4.1054      251.9730      400.0460      148.0730      295.4633      43.4903      113.2121      -104.5827
-4.1064      251.9480      399.9910      148.0430      295.4293      43.4813      113.1891      -104.5617
-4.1064      251.9070      399.9810      148.0740      295.4198      43.5128      113.2203      -104.5612
-4.1074      251.8520      399.9540      148.1020      295.4152      43.5632      113.2557      -104.5388
-4.1084      251.8920      399.9540      148.0620      295.4137      43.5217      113.2152      -104.5403
-4.1084      251.8370      399.9350      148.0980      295.4190      43.5820      113.2593      -104.5160
-4.1094      251.8410      400.0000      148.1590      295.3738      43.5328      113.2836      -104.6262
-4.1104      251.8120      400.0370      148.2250      295.3819      43.5699      113.3400      -104.6551
-4.1114      251.7930      400.0270      148.2340      295.3565      43.5635      113.3438      -104.6705
-4.1114      251.7820      400.0270      148.2450      295.3375      43.5555      113.3485      -104.6895
-4.1124      251.7310      400.0370      148.3060      295.3458      43.6148      113.4089      -104.6912
-4.1134      251.7090      399.9540      148.2450      295.3298      43.6208      113.3703      -104.6242
-4.1134      251.6830      399.9910      148.3080      295.2816      43.5986      113.4049      -104.7094
-4.1144      251.6610      400.0370      148.3760      295.2603      43.5993      113.4504      -104.7767
-4.1154      251.6610      400.0550      148.3940      295.2161      43.5551      113.4477      -104.8389
-4.1154      251.6390      400.0180      148.3790      295.2149      43.5759      113.4446      -104.8031
-4.1164      251.5980      400.0090      148.4110      295.2463      43.6483      113.4901      -104.7627
-4.1174      251.6280      399.9820      148.3540      295.2384      43.6104      113.4395      -104.7436
-4.1184      251.5800      400.0460      148.4660      295.2230      43.6430      113.5250      -104.8230
-4.1184      251.5360      400.0740      148.5380      295.1663      43.6303      113.5688      -104.9077
-4.1194      251.5250      400.0280      148.5030      295.1325      43.6075      113.5378      -104.8955
-4.1204      251.5030      400.0550      148.5520      295.0899      43.5869      113.5636      -104.9651
-4.1204      251.4770      400.0000      148.5230      295.1316      43.6546      113.5669      -104.8684
-4.1214      251.4620      400.0450      148.5830      295.1213      43.6593      113.6084      -104.9237
-4.1224      251.4480      400.0280      148.5800      295.1185      43.6705      113.6102      -104.9095
-4.1224      251.4260      400.0460      148.6200      295.1359      43.7099      113.6500      -104.9101
-4.1234      251.4260      400.0460      148.6200      295.1200      43.6940      113.6447      -104.9260
-4.1244      251.4220      400.0280      148.6060      295.0857      43.6637      113.6252      -104.9423
-4.1244      251.3710      400.0190      148.6480      295.0358      43.6648      113.6536      -104.9832
-4.1254      251.3010      400.0190      148.7180      294.9551      43.6541      113.6967      -105.0639
-4.1264      251.2930      400.0640      148.7710      294.9631      43.6701      113.7374      -105.1009
-4.1264      251.2900      400.0460      148.7560      294.9765      43.6865      113.7328      -105.0695
-4.1274      251.2310      400.0550      148.8240      294.9388      43.7078      113.7853      -105.1162
-4.1284      251.1980      400.0830      148.8850      294.9149      43.7169      113.8290      -105.1681
-4.1284      251.1610      400.0000      148.8390      294.9339      43.7729      113.8170      -105.0661
-4.1294      251.1760      400.0000      148.8240      294.9332      43.7572      113.8017      -105.0668
-4.1294      251.1460      400.0550      148.9090      294.9058      43.7598      113.8593      -105.1492
-4.1304      251.1210      400.0370      148.9160      294.8349      43.7139      113.8486      -105.2021
-4.1314      251.0910      400.0090      148.9180      294.8447      43.7537      113.8632      -105.1643
-4.1314      251.0950      399.9910      148.8960      294.8350      43.7400      113.8440      -105.1560
-4.1324      251.0360      400.0090      148.9730      294.7491      43.7131      113.8864      -105.2599
-4.1334      251.0180      399.9910      148.9730      294.7840      43.7660      113.9040      -105.2070
-4.1334      250.9850      400.0650      149.0800      294.7445      43.7595      113.9732      -105.3205
-4.1344      250.9550      400.0360      149.0810      294.7167      43.7617      113.9746      -105.3193
-4.1354      250.9290      400.0180      149.0890      294.6673      43.7383      113.9721      -105.3507
-4.1354      250.9330      400.0000      149.0670      294.6917      43.7587      113.9642      -105.3083
-4.1364      250.9070      399.9540      149.0470      294.7108      43.8038      113.9659      -105.2432
-4.1364      250.8890      399.9630      149.0740      294.6972      43.8082      113.9854      -105.2658
-4.1374      250.8740      400.0090      149.1350      294.6530      43.7790      114.0163      -105.3560
-4.1384      250.8340      400.0090      149.1750      294.6029      43.7689      114.0396      -105.4061
-4.1384      250.8160      400.0280      149.2120      294.5681      43.7521      114.0587      -105.4599
-4.1394      250.7380      399.9630      149.2250      294.6143      43.8763      114.1088      -105.3487
-4.1404      250.7570      400.0190      149.2620      294.5798      43.8228      114.1156      -105.4392
-4.1414      250.7490      400.0000      149.2510      294.5262      43.7772      114.0931      -105.4738
-4.1414      250.7090      400.0460      149.3370      294.5138      43.8048      114.1596      -105.5322
-4.1424      250.7050      400.0730      149.3680      294.5504      43.8454      114.1938      -105.5226
-4.1424      250.6910      400.0550      149.3640      294.5825      43.8915      114.2065      -105.4725
-4.1434      250.6800      400.0460      149.3660      294.5235      43.8435      114.1918      -105.5225
-4.1444      250.6500      400.0730      149.4230      294.4914      43.8414      114.2291      -105.5816
-4.1454      250.6100      400.0090      149.3990      294.4520      43.8420      114.2133      -105.5570
-4.1454      250.5620      399.9630      149.4010      294.5251      43.9631      114.2550      -105.4379
-4.1464      250.5470      400.0640      149.5170      294.4198      43.8728      114.3023      -105.6442
-4.1464      250.5250      400.0270      149.5020      294.4225      43.8975      114.3005      -105.6045
-4.1474      250.4850      400.0370      149.5520      294.3664      43.8814      114.3285      -105.6706
-4.1484      250.4880      400.0360      149.5480      294.3647      43.8767      114.3242      -105.6713
-4.1494      250.4590      399.9630      149.5040      294.4565      43.9975      114.3352      -105.5065
-4.1494      250.4520      400.0370      149.5850      294.4173      43.9653      114.3784      -105.6197
-4.1504      250.4410      400.0550      149.6140      294.3697      43.9287      114.3856      -105.6853
-4.1514      250.3970      400.0000      149.6030      294.3198      43.9228      114.3763      -105.6802
-4.1514      250.3710      400.0000      149.6290      294.3458      43.9748      114.4109      -105.6542
-4.1524      250.3670      400.0000      149.6330      294.3749      44.0079      114.4246      -105.6251
-4.1534      250.3230      400.0000      149.6770      294.3248      44.0018      114.4519      -105.6752
-4.1534      250.2900      400.0550      149.7650      294.2376      43.9476      114.4925      -105.8174
-4.1544      250.2750      399.9630      149.6880      294.2086      43.9336      114.4365      -105.7544
-4.1544      250.2460      400.0280      149.7820      294.2063      43.9603      114.5081      -105.8217
-4.1554      250.2570      399.9820      149.7250      294.1879      43.9309      114.4603      -105.7941
-4.1564      250.2310      400.0000      149.7690      294.2078      43.9768      114.5049      -105.7922
-4.1564      250.2090      400.0270      149.8180      294.1849      43.9759      114.5373      -105.8421
-4.1574      250.1690      400.0090      149.8400      294.1140      43.9450      114.5417      -105.8950
-4.1584      250.1250      400.0100      149.8850      294.0522      43.9272      114.5657      -105.9578
-4.1584      250.0800      400.0180      149.9380      294.0487      43.9687      114.6149      -105.9693
-4.1594      250.0580      399.9990      149.9410      294.0719      44.0139      114.6320      -105.9271
-4.1594      250.0400      399.9360      149.8960      294.1206      44.0806      114.6242      -105.8154
-4.1604      250.0330      400.0370      150.0040      294.0274      43.9944      114.6675      -106.0096
-4.1614      250.0220      400.0090      149.9870      294.0265      44.0045      114.6595      -105.9825
-4.1614      249.9780      400.0460      150.0680      294.0087      44.0307      114.7222      -106.0373
-4.1624      249.9520      400.0090      150.0570      294.1010      44.1490      114.7543      -105.9080
-4.1624      249.9740      400.0550      150.0810      294.0273      44.0533      114.7384      -106.0277
-4.1634      249.9560      400.0280      150.0720      293.9361      43.9801      114.7080      -106.0919
-4.1644      249.8930      400.0640      150.1710      293.9090      44.0160      114.7860      -106.1550
-4.1644      249.8670      400.0090      150.1420      294.0113      44.1443      114.8094      -105.9977
-4.1654      249.8310      400.0650      150.2340      293.9084      44.0774      114.8485      -106.1566
-4.1664      249.8420      400.0370      150.1950      293.8961      44.0541      114.8147      -106.1409
-4.1664      249.7860      399.9810      150.1950      293.8729      44.0869      114.8256      -106.1081
-4.1674      249.7680      400.0370      150.2690      293.8831      44.1151      114.8844      -106.1539
-4.1684      249.7390      399.9540      150.2150      293.8868      44.1478      114.8593      -106.0672
-4.1684      249.7640      400.0000      150.2360      293.8505      44.0865      114.8528      -106.1495
-4.1694      249.7530      399.9630      150.2100      293.9050      44.1520      114.8573      -106.0580
-4.1694      249.7240      399.9720      150.2480      293.8195      44.0955      114.8638      -106.1525
-4.1704      249.6910      400.0740      150.3830      293.7678      44.0768      114.9476      -106.3062
-4.1714      249.6320      399.9810      150.3490      293.8033      44.1713      114.9564      -106.1777
-4.1724      249.6210      400.0370      150.4160      293.7340      44.1130      114.9817      -106.3030
-4.1724      249.6060      400.0270      150.4210      293.7248      44.1188      114.9869      -106.3022
-4.1734      249.5810      400.0100      150.4290      293.6995      44.1185      114.9922      -106.3105
-4.1744      249.5370      400.0370      150.5000      293.6985      44.1615      115.0538      -106.3385
-4.1744      249.5660      399.9450      150.3790      293.7995      44.2335      114.9972      -106.1455
-4.1754      249.5220      399.9910      150.4690      293.7629      44.2409      115.0596      -106.2281
-4.1764      249.5480      400.0740      150.5260      293.7086      44.1606      115.0709      -106.3654
-4.1764      249.4670      399.9910      150.5240      293.6558      44.1888      115.0789      -106.3352
-4.1774      249.4630      399.9910      150.5280      293.6205      44.1575      115.0712      -106.3705
-4.1774      249.4230      399.9910      150.5680      293.6815      44.2585      115.1315      -106.3095
-4.1784      249.4260      400.0820      150.6560      293.6012      44.1752      115.1624      -106.4808
-4.1784      249.3490      400.0090      150.6600      293.5575      44.2085      115.1762      -106.4515
-4.1794      249.3340      400.0360      150.7020      293.5104      44.1764      115.1935      -106.5256
-4.1804      249.3450      399.9720      150.6270      293.5159      44.1709      115.1416      -106.4561
-4.1814      249.3310      399.9450      150.6140      293.5461      44.2151      115.1477      -106.3989
-4.1814      249.3230      400.0000      150.6770      293.5567      44.2337      115.1959      -106.4433
-4.1824      249.2540      400.0280      150.7740      293.5335      44.2795      115.2758      -106.4945
-4.1834      249.2460      399.9720      150.7260      293.4829      44.2369      115.2296      -106.4891
-4.1844      249.2310      399.9720      150.7410      293.4206      44.1896      115.2239      -106.5514
-4.1844      249.1840      400.0460      150.8620      293.4047      44.2207      115.3149      -106.6413
-4.1854      249.1910      400.0550      150.8640      293.4765      44.2855      115.3378      -106.5785
-4.1854      249.1360      399.9820      150.8460      293.4404      44.3044      115.3321      -106.5416
-4.1864      249.1140      400.0180      150.9040      293.3534      44.2394      115.3491      -106.6646
-4.1864      249.1470      400.0180      150.8710      293.3267      44.1797      115.3072      -106.6913
-4.1874      249.0990      400.0090      150.9100      293.3431      44.2441      115.3547      -106.6659
-4.1884      249.0550      400.0180      150.9630      293.3510      44.2960      115.4073      -106.6670
-4.1884      249.0730      400.0360      150.9630      293.3303      44.2573      115.3944      -106.7057
-4.1894      249.0110      399.9540      150.9430      293.3380      44.3270      115.4043      -106.6160
-4.1904      248.9820      400.0370      151.0550      293.2495      44.2675      115.4592      -106.7875
-4.1904      248.9710      400.0920      151.1210      293.1812      44.2102      115.4841      -106.9108
-4.1914      248.9120      400.0280      151.1160      293.2017      44.2897      115.5072      -106.8263
-4.1924      248.9120      399.9910      151.0790      293.2300      44.3180      115.4920      -106.7610
-4.1924      248.8750      400.0280      151.1530      293.1700      44.2950      115.5337      -106.8580
-4.1934      248.8600      399.9810      151.1210      293.1552      44.2952      115.5124      -106.8258
