eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]          [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

-15.7764      354.3890      399.7301      45.3411      365.1063      10.7173      33.7998      -34.6238
-15.7774      354.3670      399.6016      45.2346      365.1491      10.7821      33.7504      -34.4525
-15.7784      354.3850      399.7114      45.3264      365.0746      10.6896      33.7808      -34.6368
-15.7784      354.3410      399.5828      45.2418      365.1569      10.8159      33.7665      -34.4259
-15.7794      354.3630      399.6289      45.2659      365.1439      10.7809      33.7709      -34.4850
-15.7805      354.3300      399.6196      45.2896      365.1434      10.8134      33.7975      -34.4762
-15.7815      354.3340      399.6199      45.2859      365.1216      10.7876      33.7865      -34.4983
-15.7815      354.3670      399.6292      45.2622      365.0959      10.7289      33.7511      -34.5333
-15.7825      354.3490      399.6845      45.3355      365.0741      10.7251      33.7987      -34.6104
-15.7825      354.3450      399.6382      45.2932      365.1169      10.7719      33.7861      -34.5213
-15.7835      354.3150      399.6837      45.3687      365.0730      10.7580      33.8318      -34.6107
-15.7845      354.3190      399.6564      45.3374      365.0553      10.7363      33.8037      -34.6011
-15.7855      354.3380      399.6111      45.2731      365.0771      10.7391      33.7618      -34.5340
-15.7855      354.3120      399.6293      45.3173      365.0858      10.7738      33.8028      -34.5435
-15.7865      354.3010      399.6661      45.3651      365.0854      10.7844      33.8382      -34.5807
-15.7875      354.3080      399.7116      45.4036      365.0285      10.7205      33.8426      -34.6831
-15.7885      354.2900      399.7029      45.4129      365.0330      10.7430      33.8563      -34.6699
-15.7885      354.2680      399.6935      45.4255      365.0371      10.7691      33.8734      -34.6564
-15.7895      354.2710      399.6469      45.3759      365.0358      10.7648      33.8389      -34.6111
-15.7905      354.2640      399.6381      45.3741      365.0577      10.7937      33.8473      -34.5804
-15.7905      354.2640      399.6564      45.3924      365.0447      10.7807      33.8552      -34.6117
-15.7915      354.2830      399.6019      45.3189      365.0358      10.7528      33.7969      -34.5661
-15.7925      354.2790      399.6108      45.3318      365.0615      10.7825      33.8154      -34.5493
-15.7925      354.2530      399.6014      45.3484      365.0744      10.8214      33.8394      -34.5270
-15.7935      354.2530      399.6474      45.3944      365.0437      10.7907      33.8598      -34.6037
-15.7945      354.2270      399.6472      45.4202      365.0257      10.7987      33.8797      -34.6215
-15.7955      354.2380      399.6471      45.4091      365.0166      10.7786      33.8656      -34.6305
-15.7955      354.2530      399.6474      45.3944      365.0387      10.7857      33.8582      -34.6087
-15.7965      354.2090      399.6477      45.4387      365.0430      10.8340      33.9038      -34.6047
-15.7975      354.2090      399.7028      45.4938      365.0037      10.7947      33.9274      -34.6991
-15.7975      354.2120      399.6377      45.4257      365.0201      10.8081      33.8865      -34.6176
-15.7985      354.2350      399.6295      45.3945      365.0078      10.7728      33.8539      -34.6217
-15.7995      354.2160      399.6197      45.4037      364.9938      10.7778      33.8617      -34.6259
-15.7995      354.1980      399.6565      45.4585      364.9766      10.7786      33.8985      -34.6799
-15.8005      354.1980      399.6749      45.4769      364.9677      10.7697      33.9078      -34.7072
-15.8015      354.1870      399.6842      45.4972      364.9806      10.7936      33.9293      -34.7036
-15.8025      354.1680      399.6561      45.4881      364.9840      10.8160      33.9307      -34.6721
-15.8025      354.1650      399.7578      45.5928      364.9458      10.7808      33.9888      -34.8120
-15.8035      354.1720      399.6748      45.5028      364.9665      10.7945      33.9334      -34.7083
-15.8045      354.1720      399.6931      45.5211      364.9401      10.7681      33.9368      -34.7530
-15.8045      354.1790      399.6927      45.5137      364.9441      10.7651      33.9308      -34.7486
-15.8055      354.1540      399.6844      45.5304      364.9708      10.8168      33.9592      -34.7136
-15.8055      354.1790      399.6193      45.4403      364.9827      10.8037      33.8948      -34.6366
-15.8065      354.1570      399.6929      45.5359      364.9217      10.7647      33.9455      -34.7712
-15.8075      354.1430      399.7488      45.6058      364.9049      10.7619      33.9912      -34.8439
-15.8075      354.1650      399.7119      45.5469      364.9308      10.7658      33.9532      -34.7811
-15.8085      354.1430      399.7029      45.5599      364.9262      10.7832      33.9677      -34.7767
-15.8095      354.1100      399.6568      45.5468      364.8734      10.7634      33.9523      -34.7834
-15.8095      354.1170      399.7024      45.5854      364.9166      10.7996      33.9901      -34.7858
-15.8105      354.1210      399.6751      45.5541      364.9427      10.8217      33.9766      -34.7324
-15.8115      354.0690      399.7115      45.6425      364.9029      10.8339      34.0396      -34.8086
-15.8115      354.0840      399.7026      45.6186      364.8816      10.7976      34.0116      -34.8210
-15.8125      354.1100      399.7119      45.6019      364.8246      10.7146      33.9728      -34.8873
-15.8135      354.0950      399.6933      45.5983      364.8852      10.7902      33.9956      -34.8081
-15.8135      354.0730      399.7027      45.6297      364.9025      10.8295      34.0296      -34.8002
-15.8145      354.0730      399.6567      45.5837      364.8761      10.8031      33.9902      -34.7806
-15.8155      354.0760      399.7020      45.6260      364.8447      10.7687      34.0069      -34.8573
-15.8155      354.0620      399.7854      45.7234      364.7934      10.7314      34.0594      -34.9920
-15.8165      354.0400      399.6658      45.6258      364.9099      10.8699      34.0405      -34.7559
-15.8175      354.0540      399.7113      45.6573      364.8920      10.8380      34.0509      -34.8193
-15.8185      354.0400      399.7117      45.6717      364.8706      10.8306      34.0580      -34.8411
-15.8185      354.0580      399.6841      45.6261      364.8615      10.8035      34.0186      -34.8226
-15.8195      354.0360      399.7481      45.7121      364.7826      10.7466      34.0569      -34.9655
-15.8206      354.0290      399.7394      45.7104      364.7914      10.7624      34.0611      -34.9480
-15.8206      354.0290      399.7669      45.7379      364.8178      10.7888      34.0882      -34.9491
-15.8216      354.0100      399.7112      45.7012      364.8210      10.8110      34.0711      -34.8902
-15.8226      354.0250      399.8309      45.8059      364.7301      10.7051      34.1056      -35.1008
-15.8226      353.9990      399.7297      45.7307      364.7512      10.7522      34.0712      -34.9785
-15.8236      354.0210      399.6928      45.6718      364.8377      10.8167      34.0534      -34.8551
-15.8246      354.0030      399.6474      45.6444      364.8682      10.8652      34.0513      -34.7792
-15.8246      354.0210      399.7020      45.6810      364.8243      10.8033      34.0551      -34.8777
-15.8256      353.9810      399.6383      45.6573      364.8246      10.8436      34.0527      -34.8137
-15.8266      353.9960      399.7671      45.7711      364.7723      10.7763      34.1062      -34.9948
-15.8276      353.9810      399.7301      45.7491      364.7890      10.8080      34.1021      -34.9411
-15.8286      353.9550      399.6929      45.7379      364.7884      10.8334      34.1031      -34.9045
-15.8286      353.9330      399.6839      45.7509      364.7841      10.8511      34.1176      -34.8998
-15.8296      353.9260      399.7210      45.7950      364.7625      10.8365      34.1422      -34.9585
-15.8296      353.9590      399.6749      45.7159      364.8014      10.8424      34.0914      -34.8735
-15.8306      353.9550      399.7205      45.7655      364.7660      10.8110      34.1140      -34.9545
-15.8316      353.9330      399.7574      45.8244      364.7617      10.8287      34.1592      -34.9957
-15.8326      353.9590      399.6749      45.7159      364.7786      10.8196      34.0838      -34.8963
-15.8326      353.9180      399.7021      45.7841      364.7914      10.8734      34.1472      -34.9107
-15.8336      353.9260      399.7394      45.8134      364.7482      10.8222      34.1497      -34.9912
-15.8346      353.8970      399.7120      45.8150      364.7435      10.8465      34.1588      -34.9685
-15.8346      353.9180      399.6561      45.7381      364.7555      10.8375      34.1046      -34.9006
-15.8356      353.9260      399.7027      45.7767      364.7779      10.8519      34.1351      -34.9248
-15.8366      353.8860      399.6754      45.7894      364.7602      10.8742      34.1510      -34.9152
-15.8366      353.8930      399.7852      45.8922      364.6817      10.7887      34.1910      -35.1035
-15.8376      353.8780      399.7298      45.8518      364.7377      10.8597      34.1878      -34.9921
-15.8386      353.8780      399.6656      45.7876      364.7764      10.8984      34.1579      -34.8892
-15.8386      353.8890      399.6655      45.7765      364.7544      10.8654      34.1395      -34.9111
-15.8396      353.8380      399.7121      45.8741      364.7244      10.8864      34.2115      -34.9877
-15.8406      353.8600      399.6844      45.8244      364.6804      10.8204      34.1564      -35.0040
-15.8406      353.8600      399.6752      45.8152      364.6979      10.8379      34.1561      -34.9773
-15.8416      353.8560      399.7025      45.8465      364.7364      10.8804      34.1911      -34.9661
-15.8426      353.8560      399.6106      45.7546      364.7574      10.9014      34.1369      -34.8532
-15.8426      353.8340      399.6659      45.8319      364.7101      10.8761      34.1800      -34.9558
-15.8436      353.7940      399.7213      45.9273      364.6885      10.8945      34.2497      -35.0328
-15.8446      353.8490      399.7487      45.8997      364.6708      10.8218      34.2071      -35.0779
-15.8446      353.8190      399.7208      45.9018      364.7092      10.8902      34.2313      -35.0116
-15.8456      353.8270      399.6843      45.8573      364.7395      10.9125      34.2090      -34.9448
-15.8466      353.8270      399.7486      45.9216      364.6656      10.8386      34.2273      -35.0830
-15.8466      353.7790      399.6934      45.9144      364.6740      10.8950      34.2413      -35.0194
-15.8476      353.7900      399.6842      45.8942      364.6736      10.8836      34.2240      -35.0106
-15.8486      353.7860      399.6747      45.8887      364.7123      10.9263      34.2346      -34.9624
-15.8496      353.7820      399.6836      45.9016      364.6942      10.9122      34.2385      -34.9894
-15.8496      353.7940      399.6662      45.8722      364.6556      10.8616      34.2020      -35.0106
-15.8506      353.7750      399.7207      45.9457      364.6506      10.8756      34.2557      -35.0701
-15.8516      353.7970      399.7022      45.9052      364.6720      10.8750      34.2285      -35.0302
-15.8516      353.7750      399.7024      45.9274      364.6896      10.9146      34.2565      -35.0128
-15.8526      353.7310      399.6656      45.9346      364.6891      10.9581      34.2758      -34.9765
-15.8536      353.7640      399.7116      45.9476      364.6453      10.8813      34.2588      -35.0663
-15.8546      353.7310      399.6564      45.9254      364.6362      10.9052      34.2520      -35.0202
-15.8546      353.7270      399.6561      45.9291      364.6749      10.9479      34.2687      -34.9812
-15.8556      353.7270      399.6836      45.9566      364.6791      10.9521      34.2884      -35.0045
-15.8556      353.7310      399.6840      45.9530      364.6531      10.9221      34.2760      -35.0309
-15.8566      353.7270      399.7204      45.9934      364.6089      10.8819      34.2896      -35.1115
-15.8576      353.7270      399.6377      45.9107      364.6651      10.9381      34.2532      -34.9726
-15.8586      353.7130      399.6201      45.9071      364.6483      10.9353      34.2498      -34.9718
-15.8586      353.7390      399.7397      46.0007      364.6093      10.8703      34.2906      -35.1304
-15.8596      353.7020      399.6753      45.9733      364.6786      10.9766      34.3077      -34.9967
-15.8607      353.7020      399.6661      45.9641      364.6305      10.9285      34.2856      -35.0356
-15.8617      353.6760      399.6109      45.9349      364.6384      10.9624      34.2774      -34.9725
-15.8617      353.6760      399.6476      45.9716      364.6689      10.9929      34.3120      -34.9787
-15.8627      353.7130      399.6477      45.9347      364.6209      10.9079      34.2591      -35.0268
-15.8637      353.6650      399.6748      46.0098      364.6247      10.9597      34.3264      -35.0501
-15.8637      353.6650      399.6381      45.9731      364.6421      10.9771      34.3078      -34.9960
-15.8647      353.6650      399.6657      46.0007      364.5893      10.9243      34.3086      -35.0764
-15.8657      353.6610      399.7205      46.0595      364.5890      10.9280      34.3490      -35.1315
-15.8657      353.6580      399.6752      46.0172      364.6070      10.9490      34.3278      -35.0682
-15.8667      353.6470      399.7213      46.0743      364.6025      10.9555      34.3680      -35.1188
-15.8677      353.6170      399.6014      45.9844      364.6405      11.0235      34.3308      -34.9609
-15.8677      353.6350      399.6469      46.0119      364.6053      10.9703      34.3314      -35.0416
-15.8687      353.6320      399.6934      46.0614      364.5840      10.9520      34.3583      -35.1094
-15.8697      353.6390      399.6931      46.0541      364.5789      10.9399      34.3494      -35.1142
-15.8697      353.6240      399.6194      45.9954      364.6177      10.9937      34.3282      -35.0017
-15.8707      353.6020      399.6930      46.0910      364.5220      10.9200      34.3673      -35.1710
-15.8717      353.6170      399.6932      46.0762      364.5521      10.9351      34.3625      -35.1411
-15.8717      353.5920      399.7029      46.1109      364.5789      10.9869      34.4029      -35.1240
-15.8727      353.6060      399.6290      46.0230      364.6128      11.0068      34.3509      -35.0162
-15.8727      353.5950      399.6750      46.0800      364.6132      11.0182      34.3927      -35.0618
-15.8737      353.5730      399.6381      46.0651      364.5555      10.9825      34.3709      -35.0826
-15.8747      353.5920      399.6570      46.0650      364.5037      10.9117      34.3472      -35.1533
-15.8757      353.5920      399.6937      46.1017      364.5513      10.9593      34.3876      -35.1424
-15.8757      353.5660      399.6935      46.1275      364.5599      10.9939      34.4163      -35.1336
-15.8767      353.5510      399.6566      46.1056      364.5460      10.9950      34.4021      -35.1106
-15.8777      353.5690      399.6745      46.1055      364.5195      10.9505      34.3872      -35.1550
-15.8777      353.5440      399.6937      46.1497      364.5375      10.9935      34.4310      -35.1562
-15.8787      353.5440      399.6478      46.1038      364.5764      11.0324      34.4133      -35.0714
-15.8787      353.5510      399.6382      46.0872      364.5935      11.0425      34.4056      -35.0447
-15.8797      353.5360      399.6196      46.0836      364.5665      11.0305      34.3992      -35.0531
-15.8807      353.5290      399.6843      46.1553      364.5148      10.9858      34.4321      -35.1695
-15.8817      353.5110      399.7028      46.1918      364.4971      10.9861      34.4566      -35.2057
-15.8817      353.5320      399.6377      46.1057      364.5310      10.9990      34.4035      -35.1067
-15.8827      353.5220      399.6935      46.1715      364.5269      11.0049      34.4493      -35.1666
-15.8837      353.5220      399.6751      46.1531      364.4700      10.9480      34.4181      -35.2051
-15.8837      353.4880      399.6744      46.1864      364.4911      11.0031      34.4586      -35.1833
-15.8847      353.5030      399.6746      46.1716      364.5085      11.0055      34.4496      -35.1661
-15.8857      353.5000      399.6202      46.1202      364.5393      11.0393      34.4266      -35.0809
-15.8857      353.5250      399.6473      46.1223      364.5214      10.9964      34.4137      -35.1259
-15.8867      353.5000      399.6845      46.1845      364.4911      10.9911      34.4534      -35.1934
-15.8877      353.4960      399.6566      46.1606      364.4684      10.9724      34.4312      -35.1882
-15.8877      353.4770      399.6837      46.2067      364.4811      11.0041      34.4725      -35.2026
-15.8887      353.4590      399.6474      46.1884      364.4811      11.0221      34.4663      -35.1663
-15.8897      353.4480      399.6382      46.1902      364.4896      11.0416      34.4740      -35.1486
-15.8897      353.4630      399.6568      46.1938      364.4811      11.0181      34.4686      -35.1757
-15.8907      353.4550      399.6562      46.2012      364.4670      11.0120      34.4715      -35.1892
-15.8917      353.4630      399.5466      46.0836      364.5193      11.0563      34.4078      -35.0273
-15.8917      353.4590      399.6107      46.1517      364.4930      11.0340      34.4458      -35.1177
-15.8927      353.4700      399.6197      46.1497      364.4883      11.0183      34.4392      -35.1314
-15.8937      353.4480      399.7209      46.2729      364.4058      10.9578      34.5012      -35.3151
-15.8937      353.4300      399.7486      46.3186      364.4408      11.0108      34.5493      -35.3078
-15.8947      353.4220      399.6745      46.2525      364.4438      11.0218      34.5089      -35.2307
-15.8957      353.4300      399.7027      46.2727      364.4223      10.9923      34.5126      -35.2804
-15.8957      353.4080      399.7120      46.3040      364.3792      10.9712      34.5264      -35.3328
-15.8967      353.4190      399.6568      46.2378      364.4485      11.0295      34.5017      -35.2083
-15.8977      353.3850      399.6193      46.2343      364.4516      11.0666      34.5117      -35.1677
-15.8987      353.4150      399.6841      46.2691      364.3864      10.9714      34.5032      -35.2977
-15.8987      353.4040      399.7117      46.3077      364.4388      11.0348      34.5501      -35.2729
-15.8997      353.3930      399.6659      46.2729      364.4255      11.0325      34.5261      -35.2404
-15.8997      353.3850      399.7204      46.3354      364.3770      10.9920      34.5543      -35.3434
-15.9008      353.3530      399.6202      46.2672      364.4165      11.0635      34.5326      -35.2037
-15.9018      353.3490      399.6658      46.3168      364.4248      11.0758      34.5698      -35.2410
-15.9018      353.3670      399.6378      46.2708      364.4589      11.0919      34.5445      -35.1789
-15.9028      353.3380      399.6751      46.3371      364.4159      11.0779      34.5840      -35.2592
-15.9038      353.3780      399.6473      46.2693      364.4064      11.0284      34.5223      -35.2409
-15.9038      353.3490      399.6107      46.2617      364.3932      11.0442      34.5225      -35.2175
-15.9048      353.3600      399.6749      46.3149      364.3932      11.0332      34.5543      -35.2817
-15.9058      353.3490      399.7301      46.3811      364.3844      11.0354      34.5992      -35.3457
-15.9058      353.3530      399.6294      46.2764      364.4368      11.0838      34.5455      -35.1926
-15.9068      353.3340      399.6656      46.3316      364.3704      11.0364      34.5665      -35.2952
-15.9078      353.3640      399.6110      46.2470      364.4009      11.0369      34.5103      -35.2101
-15.9078      353.3270      399.6935      46.3665      364.3925      11.0655      34.5995      -35.3010
-15.9088      353.3490      399.7577      46.4087      364.3529      11.0039      34.6071      -35.4048
-15.9098      353.2790      399.7483      46.4693      364.3436      11.0646      34.6677      -35.4047
-15.9098      353.2900      399.6934      46.4034      364.3480      11.0580      34.6216      -35.3454
-15.9108      353.3270      399.6660      46.3390      364.3651      11.0381      34.5720      -35.3009
-15.9118      353.2940      399.7485      46.4545      364.2954      11.0014      34.6368      -35.4531
-15.9118      353.2940      399.6934      46.3994      364.3779      11.0839      34.6276      -35.3155
-15.9128      353.2830      399.7211      46.4381      364.3471      11.0641      34.6468      -35.3740
-15.9138      353.2530      399.7114      46.4584      364.2985      11.0455      34.6541      -35.4129
-15.9138      353.2830      399.6935      46.4105      364.3335      11.0505      34.6238      -35.3600
-15.9148      353.2720      399.7028      46.4308      364.3333      11.0613      34.6410      -35.3695
-15.9158      353.2570      399.6933      46.4363      364.3327      11.0757      34.6494      -35.3606
-15.9168      353.2640      399.7664      46.5024      364.2890      11.0250      34.6766      -35.4774
-15.9168      353.2350      399.7118      46.4768      364.2980      11.0630      34.6722      -35.4138
-15.9178      353.2350      399.7394      46.5044      364.3065      11.0715      34.6934      -35.4329
-15.9188      353.2610      399.7579      46.4969      364.2802      11.0192      34.6710      -35.4777
-15.9188      353.2090      399.6654      46.4564      364.3316      11.1226      34.6785      -35.3338
-15.9198      353.2350      399.7302      46.4952      364.2796      11.0446      34.6783      -35.4506
-15.9198      353.2350      399.7394      46.5044      364.2664      11.0314      34.6801      -35.4730
-15.9208      353.2530      399.6839      46.4309      364.2960      11.0430      34.6349      -35.3879
-15.9218      353.2310      399.6748      46.4438      364.3309      11.0999      34.6625      -35.3439
-15.9228      353.2200      399.6749      46.4549      364.3175      11.0975      34.6691      -35.3574
-15.9228      353.1950      399.7948      46.5998      364.2353      11.0403      34.7466      -35.5595
-15.9238      353.1720      399.6745      46.5025      364.2774      11.1054      34.7035      -35.3971
-15.9248      353.1830      399.6744      46.4914      364.2901      11.1071      34.6966      -35.3843
-15.9248      353.1950      399.7213      46.5263      364.2518      11.0568      34.7031      -35.4695
-15.9258      353.1830      399.7112      46.5282      364.2462      11.0632      34.7065      -35.4650
-15.9268      353.1980      399.6655      46.4675      364.2809      11.0829      34.6726      -35.3846
-15.9268      353.1760      399.6840      46.5080      364.2680      11.0920      34.7027      -35.4160
-15.9278      353.1760      399.6657      46.4897      364.2676      11.0916      34.6903      -35.3981
-15.9288      353.1950      399.7764      46.5814      364.2113      11.0163      34.7264      -35.5651
-15.9288      353.1580      399.7580      46.6000      364.2072      11.0492      34.7497      -35.5508
-15.9298      353.1580      399.7487      46.5907      364.2196      11.0616      34.7477      -35.5291
-15.9308      353.1720      399.7663      46.5943      364.2058      11.0338      34.7408      -35.5605
-15.9308      353.1100      399.7117      46.6017      364.1841      11.0741      34.7592      -35.5276
-15.9318      353.1500      399.7573      46.6073      364.2056      11.0556      34.7567      -35.5517
-15.9328      353.1360      399.7210      46.5850      364.2143      11.0783      34.7494      -35.5067
-15.9328      353.1390      399.7020      46.5630      364.2354      11.0964      34.7408      -35.4666
-15.9338      353.1430      399.6750      46.5320      364.2527      11.1097      34.7246      -35.4223
-15.9348      353.1170      399.6470      46.5300      364.2434      11.1264      34.7288      -35.4036
-15.9348      353.1140      399.6845      46.5705      364.2355      11.1215      34.7542      -35.4490
-15.9358      353.1430      399.7577      46.6147      364.2174      11.0744      34.7679      -35.5403
-15.9368      353.0690      399.6654      46.5964      364.2209      11.1519      34.7816      -35.4445
-15.9368      353.0800      399.7204      46.6404      364.1685      11.0885      34.7898      -35.5519
-15.9378      353.0730      399.6565      46.5835      364.1989      11.1259      34.7643      -35.4576
-15.9388      353.0730      399.7116      46.6386      364.2164      11.1434      34.8069      -35.4952
-15.9388      353.0800      399.7479      46.6679      364.1943      11.1143      34.8167      -35.5536
-15.9398      353.1140      399.6752      46.5612      364.2338      11.1198      34.7474      -35.4414
-15.9409      353.0840      399.7024      46.6184      364.1849      11.1009      34.7792      -35.5175
-15.9409      353.0770      399.7303      46.6533      364.1289      11.0519      34.7862      -35.6014
-15.9419      353.0730      399.7483      46.6753      364.1630      11.0900      34.8135      -35.5853
-15.9429      353.0620      399.7664      46.7044      364.1712      11.1092      34.8393      -35.5952
-15.9429      353.0360      399.6744      46.6384      364.2013      11.1653      34.8140      -35.4731
-15.9439      353.0480      399.7121      46.6641      364.1670      11.1190      34.8157      -35.5451
-15.9439      353.0620      399.6562      46.5942      364.1967      11.1347      34.7744      -35.4595
-15.9449      353.0510      399.6655      46.6145      364.2403      11.1893      34.8061      -35.4252
-15.9459      353.0690      399.6378      46.5688      364.2309      11.1619      34.7665      -35.4069
-15.9459      353.0550      399.6750      46.6200      364.2009      11.1459      34.7953      -35.4741
-15.9469      353.0330      399.6843      46.6513      364.1398      11.1068      34.8031      -35.5445
-15.9479      353.0510      399.7114      46.6604      364.1304      11.0794      34.8001      -35.5810
-15.9479      353.0220      399.7303      46.7083      364.1569      11.1349      34.8505      -35.5734
-15.9489      353.0250      399.7112      46.6862      364.1777      11.1527      34.8417      -35.5335
-15.9499      353.0140      399.7480      46.7340      364.1166      11.1026      34.8569      -35.6314
-15.9499      352.9480      399.6747      46.7267      364.1515      11.2035      34.8856      -35.5232
-15.9509      352.9920      399.6931      46.7011      364.1250      11.1330      34.8451      -35.5681
-15.9519      352.9920      399.6839      46.6919      364.1202      11.1282      34.8373      -35.5637
-15.9519      353.0070      399.6291      46.6221      364.1596      11.1526      34.7989      -35.4695
-15.9529      352.9920      399.6931      46.7011      364.1243      11.1323      34.8448      -35.5688
-15.9539      352.9850      399.7024      46.7174      364.1021      11.1171      34.8506      -35.6003
-15.9539      352.9700      399.6470      46.6770      364.1279      11.1579      34.8373      -35.5191
-15.9549      352.9440      399.6744      46.7304      364.1320      11.1880      34.8829      -35.5424
-15.9559      352.9480      399.6012      46.6532      364.1535      11.2055      34.8373      -35.4477
-15.9569      352.9560      399.6753      46.7193      364.1279      11.1719      34.8702      -35.5474
-15.9569      352.9590      399.7022      46.7432      364.0922      11.1332      34.8732      -35.6100
-15.9579      352.9220      399.6562      46.7342      364.1004      11.1784      34.8823      -35.5558
-15.9589      352.9330      399.7571      46.8241      364.0873      11.1543      34.9342      -35.6698
-15.9589      352.9300      399.6935      46.7635      364.0964      11.1664      34.8978      -35.5971
-15.9599      352.9120      399.6569      46.7449      364.1005      11.1885      34.8928      -35.5564
-15.9609      352.9040      399.7206      46.8166      364.0735      11.1695      34.9342      -35.6471
-15.9609      352.8970      399.6108      46.7138      364.0562      11.1592      34.8623      -35.5546
-15.9619      352.8600      399.6750      46.8150      364.0693      11.2093      34.9464      -35.6057
-15.9629      352.8970      399.7301      46.8331      364.0908      11.1938      34.9533      -35.6393
-15.9629      352.8890      399.6285      46.7395      364.1072      11.2182      34.8991      -35.5213
-15.9639      352.8670      399.6287      46.7617      364.0812      11.2142      34.9125      -35.5475
-15.9649      352.8640      399.6202      46.7562      364.0508      11.1868      34.8997      -35.5694
-15.9649      352.8450      399.6105      46.7655      364.0677      11.2227      34.9179      -35.5428
-15.9659      352.8670      399.6654      46.7984      364.0587      11.1917      34.9295      -35.6067
-15.9669      352.8300      399.7204      46.8904      364.0582      11.2282      35.0030      -35.6622
-15.9669      352.8380      399.6656      46.8276      364.0279      11.1899      34.9484      -35.6377
-15.9679      352.8380      399.6840      46.8460      363.9755      11.1375      34.9432      -35.7085
-15.9679      352.7900      399.6380      46.8480      364.0319      11.2419      34.9793      -35.6061
-15.9689      352.8300      399.6378      46.8078      364.0663      11.2363      34.9506      -35.5715
-15.9699      352.7940      399.6108      46.8168      364.0620      11.2680      34.9672      -35.5488
-15.9699      352.8010      399.6655      46.8645      363.9747      11.1737      34.9676      -35.6908
-15.9709      352.8010      399.6930      46.8920      363.9828      11.1818      34.9886      -35.7102
-15.9719      352.7540      399.6937      46.9397      364.0095      11.2555      35.0450      -35.6842
-15.9719      352.7830      399.7027      46.9197      364.0049      11.2219      35.0204      -35.6978
-15.9729      352.7830      399.7395      46.9565      363.9609      11.1779      35.0303      -35.7786
-15.9739      352.7680      399.6658      46.8978      363.9907      11.2227      35.0061      -35.6751
-15.9739      352.7500      399.6843      46.9343      363.9738      11.2238      35.0308      -35.7105
-15.9749      352.7280      399.6568      46.9288      363.9910      11.2630      35.0402      -35.6658
-15.9749      352.7020      399.7026      47.0006      363.9604      11.2584      35.0865      -35.7422
-15.9759      352.7540      399.6662      46.9122      363.9602      11.2062      35.0102      -35.7060
-15.9769      352.7170      399.6294      46.9124      363.9859      11.2689      35.0312      -35.6435
-15.9779      352.7170      399.6202      46.9032      363.9899      11.2729      35.0264      -35.6303
-15.9779      352.7540      399.7304      46.9764      363.9072      11.1532      35.0353      -35.8232
-15.9789      352.7060      399.6386      46.9326      363.9634      11.2574      35.0409      -35.6752
-15.9799      352.7170      399.6477      46.9307      363.9977      11.2807      35.0474      -35.6500
-15.9799      352.6940      399.6009      46.9069      363.9796      11.2856      35.0331      -35.6213
-15.9810      352.7280      399.6384      46.9104      363.9889      11.2609      35.0272      -35.6495
-15.9820      352.7310      399.6010      46.8700      363.9746      11.2436      34.9945      -35.6264
-15.9820      352.7170      399.6202      46.9032      363.9711      11.2541      35.0202      -35.6491
-15.9830      352.6870      399.6656      46.9786      363.9573      11.2703      35.0758      -35.7083
-15.9840      352.6800      399.6748      46.9948      363.9439      11.2639      35.0845      -35.7309
-15.9840      352.6870      399.6197      46.9327      363.9568      11.2698      35.0451      -35.6629
-15.9850      352.6800      399.6748      46.9948      363.9392      11.2592      35.0829      -35.7356
-15.9860      352.7130      399.6382      46.9252      363.9607      11.2477      35.0327      -35.6775
-15.9860      352.6870      399.6289      46.9419      363.9605      11.2735      35.0524      -35.6684
-15.9870      352.6650      399.6746      47.0096      363.9427      11.2777      35.0990      -35.7319
-15.9880      352.6580      399.7852      47.1272      363.8599      11.2019      35.1521      -35.9253
-15.9880      352.6320      399.6473      47.0153      363.9424      11.3104      35.1137      -35.7049
-15.9890      352.6280      399.6378      47.0098      363.9286      11.3006      35.1067      -35.7092
-15.9900      352.6390      399.6561      47.0171      363.9371      11.2981      35.1108      -35.7190
-15.9900      352.6430      399.6380      46.9950      363.9241      11.2811      35.0904      -35.7139
-15.9910      352.6360      399.6568      47.0208      363.8765      11.2405      35.0940      -35.7803
-15.9920      352.6540      399.6747      47.0207      363.9279      11.2739      35.1051      -35.7468
-15.9920      352.6280      399.6654      47.0374      363.9102      11.2822      35.1190      -35.7552
-15.9930      352.6170      399.7113      47.0943      363.8970      11.2800      35.1562      -35.8143
-15.9940      352.6140      399.6753      47.0613      363.8844      11.2704      35.1310      -35.7909
-15.9940      352.6210      399.6382      47.0172      363.8795      11.2585      35.0976      -35.7587
-15.9950      352.5880      399.6932      47.1052      363.8793      11.2913      35.1672      -35.8139
-15.9960      352.5620      399.6471      47.0851      363.8961      11.3341      35.1681      -35.7510
-15.9960      352.5950      399.6744      47.0794      363.8698      11.2748      35.1445      -35.8046
-15.9970      352.6140      399.6110      46.9970      363.8700      11.2560      35.0833      -35.7410
-15.9980      352.5840      399.6194      47.0354      363.8514      11.2674      35.1127      -35.7680
-15.9980      352.5440      399.7302      47.1862      363.8525      11.3085      35.2270      -35.8777
-15.9990      352.5470      399.6653      47.1183      363.8731      11.3261      35.1876      -35.7922
-15.9990      352.5590      399.6478      47.0888      363.8827      11.3237      35.1671      -35.7651
-16.0000      352.5700      399.6110      47.0410      363.8690      11.2990      35.1270      -35.7420
