eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
9.5385      357.9950      399.5556      41.5606      514.8260      156.8310      79.9841      115.2704
9.5392      358.0320      399.5740      41.5420      514.8710      156.8390      79.9743      115.2970
9.5398      358.0130      399.6102      41.5972      514.8600      156.8470      80.0138      115.2498
9.5405      358.0280      399.6839      41.6559      514.8930      156.8650      80.0589      115.2091
9.5412      358.0060      399.6657      41.6597      514.9020      156.8960      80.0718      115.2363
9.5419      357.9880      399.5560      41.5680      514.8500      156.8620      79.9993      115.2940
9.5426      358.0170      399.5738      41.5568      514.8970      156.8800      79.9979      115.3232
9.5432      358.0020      399.6103      41.6083      514.9150      156.9130      80.0432      115.3047
9.5439      357.9730      399.5098      41.5368      514.9470      156.9740      80.0159      115.4372
9.5446      357.9990      399.5559      41.5569      514.9430      156.9440      80.0193      115.3871
9.5453      358.0130      399.5275      41.5145      514.9150      156.9020      79.9770      115.3875
9.5460      357.9990      399.5743      41.5753      514.9560      156.9570      80.0359      115.3817
9.5466      357.9840      399.5832      41.5992      514.9700      156.9860      80.0615      115.3868
9.5473      357.9800      399.5737      41.5937      514.9840      157.0040      80.0638      115.4103
9.5480      357.9620      399.5646      41.6026      514.9920      157.0300      80.0784      115.4274
9.5487      357.9760      399.5551      41.5791      514.9240      156.9480      80.0354      115.3689
9.5494      357.9660      399.6568      41.6908      514.9690      157.0030      80.1282      115.3122
9.5500      357.9550      399.5559      41.6009      514.9810      157.0260      80.0759      115.4251
9.5507      357.9660      399.5373      41.5713      515.0240      157.0580      80.0669      115.4867
9.5514      357.9760      399.4999      41.5239      515.0110      157.0350      80.0276      115.5111
9.5521      357.9880      399.6294      41.6414      514.9640      156.9760      80.0863      115.3346
9.5528      357.9360      399.5553      41.6193      515.0180      157.0820      80.1069      115.4627
9.5534      357.9470      399.5736      41.6266      515.0320      157.0850      80.1127      115.4584
9.5541      357.9580      399.5276      41.5696      515.0690      157.1110      80.0834      115.5414
9.5548      357.9620      399.6014      41.6394      515.0740      157.1120      80.1303      115.4726
9.5555      357.9510      399.6382      41.6872      515.0190      157.0680      80.1475      115.3808
9.5561      357.9290      399.6383      41.7093      515.0560      157.1270      80.1819      115.4177
9.5568      357.9210      399.5275      41.6065      515.0660      157.1450      80.1193      115.5385
9.5575      357.9140      399.5922      41.6782      515.0650      157.1510      80.1691      115.4728
9.5582      357.9580      399.6654      41.7074      515.0630      157.1050      80.1733      115.3976
9.5589      357.9070      399.5742      41.6672      515.0530      157.1460      80.1601      115.4788
9.5595      357.8960      399.5467      41.6507      515.1080      157.2120      80.1711      115.5613
9.5602      357.9470      399.5277      41.5807      515.1170      157.1700      80.1105      115.5893
9.5609      357.9140      399.5646      41.6506      515.1310      157.2170      80.1727      115.5664
9.5616      357.8890      399.6386      41.7496      515.1360      157.2470      80.2487      115.4974
9.5623      357.8890      399.5468      41.6578      515.1020      157.2130      80.1762      115.5552
9.5629      357.9250      399.6105      41.6855      515.1210      157.1960      80.1890      115.5105
9.5636      357.9100      399.5459      41.6359      515.1370      157.2270      80.1663      115.5911
9.5643      357.9030      399.5831      41.6801      515.1410      157.2380      80.1994      115.5579
9.5650      357.8740      399.6108      41.7368      515.1360      157.2620      80.2452      115.5252
9.5657      357.8740      399.5557      41.6817      515.1200      157.2460      80.2031      115.5643
9.5663      357.8890      399.5743      41.6853      515.2120      157.3230      80.2312      115.6377
9.5670      357.8770      399.5551      41.6781      515.2070      157.3300      80.2287      115.6519
9.5677      357.8890      399.5651      41.6761      515.2400      157.3510      80.2344      115.6749
9.5684      357.8630      399.5650      41.7020      515.2450      157.3820      80.2620      115.6800
9.5690      357.8850      399.6199      41.7349      515.2430      157.3580      80.2759      115.6231
9.5697      357.8810      399.5554      41.6744      515.2140      157.3330      80.2273      115.6586
9.5704      357.8590      399.5647      41.7057      515.2390      157.3800      80.2638      115.6743
9.5711      357.8740      399.6935      41.8195      515.2530      157.3790      80.3393      115.5595
9.5718      357.8440      399.5644      41.7204      515.2510      157.4070      80.2826      115.6866
9.5724      357.8630      399.5190      41.6560      515.2070      157.3440      80.2187      115.6880
9.5731      357.8660      399.6194      41.7534      515.2650      157.3990      80.3019      115.6456
9.5738      357.8480      399.5831      41.7351      515.3180      157.4700      80.3134      115.7349
9.5745      357.8220      399.6105      41.7885      515.3300      157.5080      80.3617      115.7195
9.5752      357.8550      399.5184      41.6634      515.3540      157.4990      80.2753      115.8356
9.5758      357.8990      399.6103      41.7113      515.3250      157.4260      80.2829      115.7147
9.5765      357.8550      399.5736      41.7186      515.3260      157.4710      80.3027      115.7524
9.5772      357.8180      399.5735      41.7555      515.3290      157.5110      80.3407      115.7555
9.5779      357.8260      399.5281      41.7021      515.3390      157.5130      80.3057      115.8109
9.5786      357.8180      399.5735      41.7555      515.3170      157.4990      80.3367      115.7435
9.5792      357.8370      399.5557      41.7187      515.2780      157.4410      80.2928      115.7223
9.5799      357.8180      399.6010      41.7830      515.3250      157.5070      80.3577      115.7240
9.5806      357.8260      399.5649      41.7389      515.3880      157.5620      80.3466      115.8231
9.5813      357.8370      399.5740      41.7370      515.3930      157.5560      80.3433      115.8190
9.5820      357.8660      399.6102      41.7442      515.4130      157.5470      80.3451      115.8028
9.5826      357.7930      399.6291      41.8361      515.4100      157.6170      80.4297      115.7809
9.5833      357.8110      399.5643      41.7533      515.3910      157.5800      80.3622      115.8267
9.5840      357.7970      399.5834      41.7864      515.4330      157.6360      80.4029      115.8496
9.5847      357.8150      399.6293      41.8143      515.4110      157.5960      80.4082      115.7817
9.5853      357.8000      399.5828      41.7828      515.4100      157.6100      80.3919      115.8272
9.5860      357.8150      399.5558      41.7408      515.4110      157.5960      80.3592      115.8552
9.5867      357.7820      399.5373      41.7553      515.4330      157.6510      80.3872      115.8957
9.5874      357.8080      399.5834      41.7754      515.4430      157.6350      80.3953      115.8596
9.5881      357.8000      399.6378      41.8378      515.4460      157.6460      80.4405      115.8082
9.5887      357.7780      399.5462      41.7682      515.4880      157.7100      80.4155      115.9418
9.5894      357.7780      399.5002      41.7222      515.5010      157.7230      80.3891      116.0008
9.5901      357.7860      399.4733      41.6873      515.4780      157.6920      80.3555      116.0047
9.5908      357.7930      399.6750      41.8820      515.4650      157.6720      80.4787      115.7900
9.5915      357.7930      399.6382      41.8452      515.4770      157.6840      80.4581      115.8388
9.5921      357.7600      399.5559      41.7959      515.4860      157.7260      80.4393      115.9301
9.5928      357.7740      399.5183      41.7443      515.4970      157.7230      80.4039      115.9787
9.5935      357.7740      399.4632      41.6892      515.5150      157.7410      80.3731      116.0518
9.5942      357.7560      399.5096      41.7536      515.5280      157.7720      80.4264      116.0184
9.5949      357.7450      399.5924      41.8474      515.5310      157.7860      80.4936      115.9386
9.5955      357.7560      399.5739      41.8179      515.5400      157.7840      80.4733      115.9661
9.5962      357.7490      399.5191      41.7701      515.5350      157.7860      80.4421      116.0159
9.5969      357.7300      399.6652      41.9352      515.4890      157.7590      80.5431      115.8238
9.5976      357.7450      399.5556      41.8106      515.4890      157.7440      80.4551      115.9334
9.5983      357.7560      399.5280      41.7720      515.5340      157.7780      80.4407      116.0060
9.5989      357.7560      399.5647      41.8087      515.5170      157.7610      80.4595      115.9523
9.5996      357.7490      399.6018      41.8528      515.5110      157.7620      80.4892      115.9092
9.6003      357.7410      399.5461      41.8051      515.5280      157.7870      80.4657      115.9819
9.6010      357.7410      399.5461      41.8051      515.5310      157.7900      80.4667      115.9849
9.6016      357.7450      399.5648      41.8198      515.5410      157.7960      80.4785      115.9762
9.6023      357.7600      399.5650      41.8050      515.5580      157.7980      80.4693      115.9930
9.6030      357.7270      399.6292      41.9022      515.5330      157.8060      80.5368      115.9038
9.6037      357.7380      399.5832      41.8452      515.5560      157.8180      80.5028      115.9728
9.6044      357.7230      399.6105      41.8875      515.4790      157.7560      80.5103      115.8685
9.6050      357.7380      399.5648      41.8268      515.5230      157.7850      80.4795      115.9582
9.6057      357.7450      399.5372      41.7922      515.5440      157.7990      80.4611      116.0068
9.6064      357.7190      399.5367      41.8177      515.5390      157.8200      80.4851      116.0023
9.6071      357.7380      399.5281      41.7901      515.5510      157.8130      80.4644      116.0229
9.6078      357.7490      399.5834      41.8344      515.5760      157.8270      80.4986      115.9926
9.6084      357.7190      399.5367      41.8177      515.5950      157.8760      80.5038      116.0583
9.6091      357.6970      399.6287      41.9317      515.6070      157.9100      80.5911      115.9783
9.6098      357.6900      399.5740      41.8840      515.6050      157.9150      80.5610      116.0310
9.6105      357.7050      399.5467      41.8417      515.6090      157.9040      80.5291      116.0623
9.6112      357.7190      399.5919      41.8729      515.5250      157.8060      80.5173      115.9331
9.6118      357.7380      399.6291      41.8911      515.5560      157.8180      80.5334      115.9269
9.6125      357.7230      399.5646      41.8416      515.5790      157.8560      80.5131      116.0144
9.6132      357.7080      399.6103      41.9023      515.5670      157.8590      80.5545      115.9567
9.6139      357.7120      399.5555      41.8435      515.5690      157.8570      80.5147      116.0135
9.6146      357.7050      399.5007      41.7957      515.6180      157.9130      80.5015      116.1173
9.6152      357.7050      399.6477      41.9427      515.5970      157.8920      80.5925      115.9493
9.6159      357.6860      399.6288      41.9428      515.6300      157.9440      80.6099      116.0012
9.6166      357.6750      399.6105      41.9355      515.6250      157.9500      80.6070      116.0145
9.6173      357.6900      399.5648      41.8748      515.6350      157.9450      80.5649      116.0702
9.6179      357.6940      399.6202      41.9262      515.5570      157.8630      80.5718      115.9368
9.6186      357.7010      399.7025      42.0015      515.5840      157.8830      80.6287      115.8815
9.6193      357.6900      399.5648      41.8748      515.6190      157.9290      80.5595      116.0542
9.6200      357.6970      399.5553      41.8583      515.6430      157.9460      80.5542      116.0877
9.6207      357.7010      399.5739      41.8729      515.6330      157.9320      80.5593      116.0591
9.6213      357.6860      399.6288      41.9428      515.6640      157.9780      80.6212      116.0352
9.6220      357.6790      399.5832      41.9042      515.6850      158.0060      80.6048      116.1018
9.6227      357.6900      399.5464      41.8564      515.6970      158.0070      80.5733      116.1506
9.6234      357.6750      399.5922      41.9172      515.7020      158.0270      80.6205      116.1098
9.6241      357.6790      399.6016      41.9226      515.7040      158.0250      80.6234      116.1024
9.6247      357.6570      399.5467      41.8897      515.6330      157.9760      80.5851      116.0863
9.6254      357.6640      399.6565      41.9925      515.6900      158.0260      80.6703      116.0335
9.6261      357.6530      399.5827      41.9297      515.6970      158.0440      80.6345      116.1143
9.6268      357.6940      399.6018      41.9078      515.7170      158.0230      80.6129      116.1152
9.6275      357.6500      399.5375      41.8875      515.7650      158.1150      80.6300      116.2275
9.6281      357.6860      399.5553      41.8693      515.7850      158.0990      80.6125      116.2297
9.6288      357.6710      399.5643      41.8933      515.8020      158.1310      80.6392      116.2377
9.6295      357.6350      399.6108      41.9758      515.8260      158.1910      80.7142      116.2152
9.6302      357.6460      399.5831      41.9371      515.8360      158.1900      80.6881      116.2529
9.6308      357.6350      399.5465      41.9115      515.8650      158.2300      80.6843      116.3185
9.6315      357.6570      399.6110      41.9540      515.8440      158.1870      80.6983      116.2330
9.6322      357.6390      399.5468      41.9078      515.8370      158.1980      80.6712      116.2902
9.6329      357.6130      399.6293      42.0163      515.8020      158.1890      80.7405      116.1727
9.6336      357.6310      399.7115      42.0805      515.8700      158.2390      80.8000      116.1585
9.6342      357.6090      399.6565      42.0475      515.8950      158.2860      80.7937      116.2385
9.6349      357.6390      399.6019      41.9629      515.9310      158.2920      80.7393      116.3291
9.6356      357.6420      399.6104      41.9684      515.9520      158.3100      80.7489      116.3416
9.6363      357.6200      399.5922      41.9722      515.9680      158.3480      80.7641      116.3758
9.6370      357.6020      399.6110      42.0090      515.9780      158.3760      80.7980      116.3670
9.6376      357.6310      399.5554      41.9244      515.9960      158.3650      80.7379      116.4406
9.6383      357.6160      399.6286      42.0126      515.9760      158.3600      80.7951      116.3474
9.6390      357.5830      399.6101      42.0271      515.9340      158.3510      80.8017      116.3239
9.6397      357.5980      399.5648      41.9668      515.9650      158.3670      80.7669      116.4002
9.6404      357.6310      399.5462      41.9152      516.0180      158.3870      80.7391      116.4718
9.6410      357.5980      399.6199      42.0219      516.0230      158.4250      80.8229      116.4031
9.6417      357.5760      399.6564      42.0804      516.0130      158.4370      80.8659      116.3566
9.6424      357.5870      399.6383      42.0513      516.0660      158.4790      80.8605      116.4277
9.6431      357.5760      399.5646      41.9886      516.0940      158.5180      80.8317      116.5294
9.6438      357.5830      399.6101      42.0271      516.0960      158.5130      80.8557      116.4859
9.6444      357.5580      399.5834      42.0254      516.1100      158.5520      80.8676      116.5266
9.6451      357.5720      399.6010      42.0290      516.0920      158.5200      80.8593      116.4910
9.6458      357.5540      399.6107      42.0567      516.0180      158.4640      80.8591      116.4073
9.6465      357.5940      399.5737      41.9797      516.0400      158.4460      80.8018      116.4663
9.6472      357.5430      399.5924      42.0494      516.1020      158.5590      80.8859      116.5096
9.6478      357.5430      399.5740      42.0310      516.1250      158.5820      80.8813      116.5510
9.6485      357.5540      399.6841      42.1301      516.0890      158.5350      80.9317      116.4049
9.6492      357.5540      399.6107      42.0567      516.1750      158.6210      80.9115      116.5643
9.6499      357.5800      399.5741      41.9941      516.1840      158.6040      80.8641      116.6099
9.6505      357.5610      399.6838      42.1228      516.1750      158.6140      80.9532      116.4912
9.6512      357.5100      399.5191      42.0091      516.1950      158.6850      80.9011      116.6759
9.6519      357.5130      399.6011      42.0881      516.1830      158.6700      80.9487      116.5819
9.6526      357.5320      399.5832      42.0512      516.1240      158.5920      80.8981      116.5408
9.6533      357.5210      399.5282      42.0072      516.1700      158.6490      80.8878      116.6418
9.6539      357.5350      399.6193      42.0843      516.2050      158.6700      80.9462      116.5857
9.6546      357.5130      399.5827      42.0697      516.2280      158.7150      80.9515      116.6453
9.6553      357.5240      399.6653      42.1413      516.1590      158.6350      80.9725      116.4937
9.6560      357.5390      399.5277      41.9887      516.2550      158.7160      80.8978      116.7273
9.6567      357.4950      399.5737      42.0787      516.2540      158.7590      80.9721      116.6803
9.6573      357.5060      399.6838      42.1778      516.2390      158.7330      81.0295      116.5552
9.6580      357.4840      399.6288      42.1448      516.2610      158.7770      81.0222      116.6322
9.6587      357.5280      399.5829      42.0549      516.2610      158.7330      80.9476      116.6781
9.6594      357.5060      399.6746      42.1686      516.1800      158.6740      81.0037      116.5054
9.6601      357.5030      399.6294      42.1264      516.2110      158.7080      80.9869      116.5816
9.6607      357.4920      399.5927      42.1007      516.2680      158.7760      80.9925      116.6753
9.6614      357.5130      399.5276      42.0146      516.3000      158.7870      80.9387      116.7724
9.6621      357.4880      399.5924      42.1044      516.2830      158.7950      81.0013      116.6906
9.6628      357.4660      399.6477      42.1817      516.3180      158.8520      81.0718      116.6703
9.6634      357.4690      399.5643      42.0953      516.3230      158.8540      81.0149      116.7587
9.6641      357.4620      399.6198      42.1578      516.3240      158.8620      81.0592      116.7042
9.6648      357.5030      399.5651      42.0621      516.3350      158.8320      80.9854      116.7699
9.6655      357.4770      399.6384      42.1614      516.3230      158.8460      81.0563      116.6846
9.6662      357.4620      399.5923      42.1303      516.2980      158.8360      81.0322      116.7057
9.6668      357.4470      399.6104      42.1634      516.2740      158.8270      81.0513      116.6636
9.6675      357.4730      399.6289      42.1559      516.3320      158.8590      81.0569      116.7031
9.6682      357.4880      399.6292      42.1412      516.3550      158.8670      81.0498      116.7258
9.6689      357.4620      399.5463      42.0843      516.4020      158.9400      81.0362      116.8557
9.6696      357.4510      399.6382      42.1872      516.4000      158.9490      81.1078      116.7618
9.6702      357.4580      399.5368      42.0788      516.4110      158.9530      81.0369      116.8742
9.6709      357.4620      399.5279      42.0659      516.4220      158.9600      81.0306      116.8941
9.6716      357.4250      399.6469      42.2219      516.4190      158.9940      81.1459      116.7721
9.6723      357.4030      399.6379      42.2349      516.4060      159.0030      81.1576      116.7681
9.6730      357.4360      399.5829      42.1469      516.4140      158.9780      81.0906      116.8311
9.6736      357.4470      399.5553      42.1083      516.3630      158.9160      81.0442      116.8077
9.6743      357.4440      399.6662      42.2222      516.4070      158.9630      81.1358      116.7408
9.6750      357.4290      399.6105      42.1815      516.4560      159.0270      81.1300      116.8455
9.6757      357.4330      399.5557      42.1227      516.4640      159.0310      81.0921      116.9083
9.6764      357.4030      399.6011      42.1981      516.4550      159.0520      81.1494      116.8539
9.6770      357.4220      399.6109      42.1889      516.4570      159.0350      81.1376      116.8461
9.6777      357.4140      399.5643      42.1503      516.5000      159.0860      81.1289      116.9357
9.6784      357.3920      399.5921      42.2001      516.4950      159.1030      81.1677      116.9029
9.6791      357.4070      399.5831      42.1761      516.4960      159.0890      81.1471      116.9129
9.6797      357.4180      399.6197      42.2017      516.5000      159.0820      81.1618      116.8803
9.6804      357.4110      399.6201      42.2091      516.4340      159.0230      81.1471      116.8139
9.6811      357.3850      399.5741      42.1891      516.4780      159.0930      81.1571      116.9039
9.6818      357.3920      399.6012      42.2092      516.5310      159.1390      81.1858      116.9298
9.6825      357.4110      399.6477      42.2367      516.5580      159.1470      81.2068      116.9103
9.6831      357.3850      399.6016      42.2166      516.5330      159.1480      81.1937      116.9314
9.6838      357.3850      399.6659      42.2809      516.5670      159.1820      81.2479      116.9011
9.6845      357.3740      399.5649      42.1909      516.5990      159.2250      81.2023      117.0341
9.6852      357.3770      399.5826      42.2056      516.6010      159.2240      81.2117      117.0184
9.6859      357.3880      399.5825      42.1945      516.5770      159.1890      81.1927      116.9945
9.6865      357.3660      399.5184      42.1524      516.6000      159.2340      81.1796      117.0816
9.6872      357.3520      399.6107      42.2587      516.5160      159.1640      81.2271      116.9053
9.6879      357.3590      399.6014      42.2424      516.5480      159.1890      81.2246      116.9466
9.6886      357.3770      399.5642      42.1872      516.6170      159.2400      81.2048      117.0528
9.6893      357.3630      399.5650      42.2020      516.6280      159.2650      81.2230      117.0630
9.6899      357.3660      399.6103      42.2443      516.5880      159.2220      81.2369      116.9777
9.6906      357.3450      399.6111      42.2661      516.6560      159.3110      81.2811      117.0449
9.6913      357.3480      399.5277      42.1797      516.6610      159.3130      81.2241      117.1333
9.6920      357.3740      399.5742      42.2002      516.6670      159.2930      81.2311      117.0928
9.6927      357.3410      399.6108      42.2698      516.6600      159.3190      81.2862      117.0492
9.6933      357.3330      399.5366      42.2036      516.6640      159.3310      81.2461      117.1274
9.6940      357.3660      399.5643      42.1983      516.5660      159.2000      81.1989      117.0017
9.6947      357.3150      399.5830      42.2680      516.5900      159.2750      81.2703      117.0070
9.6954      357.3260      399.6656      42.3396      516.6510      159.3250      81.3347      116.9854
9.6960      357.3190      399.5926      42.2736      516.6760      159.3570      81.3014      117.0834
9.6967      357.3190      399.5742      42.2552      516.6820      159.3630      81.2911      117.1078
9.6974      357.3330      399.5642      42.2312      516.7020      159.3690      81.2771      117.1378
9.6981      357.3370      399.5737      42.2367      516.7110      159.3740      81.2825      117.1373
9.6988      357.3370      399.6563      42.3193      516.7310      159.3940      81.3442      117.0747
9.6994      357.3110      399.5368      42.2258      516.7350      159.4240      81.2919      117.1982
9.7001      357.3370      399.5554      42.2184      516.7180      159.3810      81.2726      117.1626
9.7008      357.3220      399.6194      42.2974      516.6720      159.3500      81.3149      117.0526
9.7015      357.3110      399.5644      42.2534      516.6870      159.3760      81.2943      117.1226
9.7022      357.2890      399.6012      42.3122      516.7320      159.4430      81.3558      117.1308
9.7028      357.3300      399.5098      42.1798      516.7630      159.4330      81.2642      117.2532
9.7035      357.3110      399.5919      42.2809      516.7760      159.4650      81.3423      117.1841
9.7042      357.2820      399.6472      42.3652      516.7600      159.4780      81.4028      117.1128
9.7049      357.2780      399.6010      42.3230      516.7770      159.4990      81.3817      117.1760
9.7056      357.2600      399.5463      42.2863      516.8160      159.5560      81.3762      117.2697
9.7062      357.2970      399.5835      42.2865      516.7850      159.4880      81.3537      117.2015
9.7069      357.2890      399.6472      42.3582      516.7810      159.4920      81.4028      117.1338
9.7076      357.2640      399.5742      42.3102      516.7580      159.4940      81.3715      117.1838
9.7083      357.2710      399.6014      42.3304      516.7310      159.4600      81.3736      117.1296
9.7090      357.3040      399.6015      42.2975      516.8030      159.4990      81.3647      117.2015
9.7096      357.2890      399.5829      42.2939      516.8010      159.5120      81.3666      117.2181
9.7103      357.2670      399.6103      42.3433      516.8270      159.5600      81.4155      117.2167
9.7110      357.2530      399.5467      42.2937      516.7920      159.5390      81.3755      117.2453
9.7117      357.2750      399.6476      42.3726      516.8030      159.5280      81.4244      117.1554
9.7123      357.2640      399.5374      42.2734      516.8710      159.6070      81.3846      117.3336
9.7130      357.2600      399.6014      42.3414      516.8460      159.5860      81.4229      117.2446
9.7137      357.2300      399.6561      42.4261      516.8530      159.6230      81.4917      117.1969
9.7144      357.2340      399.5921      42.3581      516.8660      159.6320      81.4494      117.2739
9.7151      357.2490      399.5556      42.3066      516.8270      159.5780      81.3971      117.2714
9.7157      357.2490      399.6015      42.3525      516.8660      159.6170      81.4407      117.2645
9.7164      357.2230      399.5738      42.3508      516.9040      159.6810      81.4609      117.3302
9.7171      357.2420      399.6295      42.3875      516.9220      159.6800      81.4850      117.2925
9.7178      357.2490      399.5924      42.3434      516.8450      159.5960      81.4276      117.2526
9.7185      357.2420      399.5376      42.2956      516.9210      159.6790      81.4234      117.3834
9.7191      357.2380      399.6016      42.3636      516.9580      159.7200      81.4824      117.3564
9.7198      357.2160      399.5926      42.3766      516.9660      159.7500      81.5011      117.3734
9.7205      357.2080      399.6378      42.4298      516.9600      159.7520      81.5372      117.3222
9.7212      357.2190      399.5092      42.2902      516.9490      159.7300      81.4368      117.4398
9.7219      357.1980      399.5743      42.3763      516.9290      159.7310      81.4945      117.3547
9.7225      357.2300      399.6377      42.4077      516.9510      159.7210      81.5121      117.3133
9.7232      357.2120      399.5739      42.3619      516.9850      159.7730      81.4989      117.4111
9.7239      357.2080      399.5736      42.3656      517.0040      159.7960      81.5091      117.4304
9.7246      357.2080      399.6195      42.4115      516.9310      159.7230      81.5153      117.3115
9.7253      357.1790      399.5554      42.3764      516.9880      159.8090      81.5206      117.4326
9.7259      357.1980      399.6202      42.4222      517.0220      159.8240      81.5561      117.4018
9.7266      357.1900      399.5829      42.3929      517.0370      159.8470      81.5443      117.4541
9.7273      357.1830      399.6108      42.4278      517.0050      159.8220      81.5592      117.3942
9.7280      357.1860      399.6285      42.4425      517.0040      159.8180      81.5677      117.3755
9.7286      357.2120      399.5556      42.3436      516.9710      159.7590      81.4821      117.4154
9.7293      357.1830      399.6108      42.4278      517.0090      159.8260      81.5605      117.3982
9.7300      357.1980      399.5192      42.3212      517.0300      159.8320      81.4915      117.5108
9.7307      357.1750      399.6561      42.4811      517.0680      159.8930      81.6184      117.4119
9.7314      357.1610      399.4916      42.3306      517.0700      159.9090      81.5234      117.5784
9.7320      357.1750      399.5551      42.3801      517.0310      159.8560      81.5387      117.4759
9.7327      357.1940      399.5464      42.3524      517.1010      159.9070      81.5373      117.5546
9.7334      357.1570      399.5464      42.3894      517.1030      159.9460      81.5749      117.5566
9.7341      357.1570      399.5923      42.4353      517.0950      159.9380      81.6029      117.5027
9.7348      357.1530      399.6195      42.4665      517.0760      159.9230      81.6187      117.4565
9.7354      357.1720      399.6201      42.4481      517.1000      159.9280      81.6081      117.4799
9.7361      357.1640      399.5276      42.3636      517.1160      159.9520      81.5597      117.5884
9.7368      357.2010      399.6195      42.4185      517.0870      159.8860      81.5743      117.4675
9.7375      357.1750      399.6010      42.4260      517.1710      159.9960      81.6160      117.5700
9.7382      357.1420      399.6288      42.4868      517.1460      160.0040      81.6592      117.5172
9.7388      357.1790      399.5278      42.3488      517.1570      159.9780      81.5585      117.6292
9.7395      357.1270      399.5275      42.4005      517.1980      160.0710      81.6240      117.6705
9.7402      357.1310      399.6380      42.5070      517.1730      160.0420      81.6853      117.5350
9.7409      357.1200      399.5827      42.4627      517.1770      160.0570      81.6608      117.5943
9.7416      357.1270      399.6377      42.5107      517.1740      160.0470      81.6895      117.5363
9.7422      357.1350      399.6292      42.4942      517.2060      160.0710      81.6865      117.5768
9.7429      357.1020      399.6291      42.5271      517.1780      160.0760      81.7101      117.5489
9.7436      357.1240      399.6748      42.5508      517.1490      160.0250      81.7089      117.4742
9.7443      357.1310      399.5370      42.4060      517.2630      160.1320      81.6480      117.7260
9.7449      357.1420      399.5461      42.4041      517.2430      160.1010      81.6364      117.6969
9.7456      357.1240      399.6473      42.5233      517.2260      160.1020      81.7162      117.5787
9.7463      357.1170      399.6293      42.5123      517.2600      160.1430      81.7225      117.6307
9.7470      357.1020      399.6015      42.4995      517.2700      160.1680      81.7223      117.6685
9.7477      357.1350      399.5741      42.4391      517.2700      160.1350      81.6711      117.6959
9.7483      357.1090      399.5920      42.4830      517.2690      160.1600      81.7087      117.6770
9.7490      357.0910      399.5924      42.5014      517.2860      160.1950      81.7326      117.6936
9.7497      357.0870      399.5738      42.4868      517.2880      160.2010      81.7249      117.7142
9.7504      357.1060      399.5283      42.4223      517.2570      160.1510      81.6652      117.7287
9.7511      357.1130      399.5371      42.4241      517.3260      160.2130      81.6871      117.7889
9.7517      357.0800      399.6109      42.5309      517.3040      160.2240      81.7619      117.6931
9.7524      357.0980      399.5461      42.4481      517.2920      160.1940      81.6967      117.7459
9.7531      357.1020      399.6107      42.5087      517.3220      160.2200      81.7458      117.7113
9.7538      357.1090      399.5460      42.4370      517.3350      160.2260      81.7000      117.7890
9.7545      357.0910      399.5924      42.5014      517.3510      160.2600      81.7543      117.7586
9.7551      357.0690      399.6201      42.5511      517.3290      160.2600      81.7874      117.7089
9.7558      357.0650      399.5739      42.5089      517.3490      160.2840      81.7673      117.7751
9.7565      357.0800      399.6292      42.5492      517.3290      160.2490      81.7825      117.6998
9.7572      357.0950      399.5835      42.4885      517.3050      160.2100      81.7290      117.7215
9.7579      357.0650      399.6198      42.5548      517.3770      160.3120      81.8072      117.7572
9.7585      357.0390      399.6652      42.6262      517.3680      160.3290      81.8605      117.7028
9.7592      357.0830      399.5918      42.5088      517.3550      160.2720      81.7632      117.7632
9.7599      357.0690      399.5283      42.4593      517.4060      160.3370      81.7519      117.8777
9.7606      357.0830      399.6102      42.5272      517.3980      160.3150      81.7898      117.7878
9.7612      357.0360      399.6292      42.5932      517.4090      160.3730      81.8531      117.7798
9.7619      357.0610      399.6103      42.5493      517.3970      160.3360      81.8115      117.7867
9.7626      357.0510      399.5651      42.5141      517.4310      160.3800      81.8027      117.8659
9.7633      357.0610      399.5460      42.4850      517.4150      160.3540      81.7747      117.8690
9.7640      357.0690      399.6110      42.5420      517.3980      160.3290      81.8043      117.7870
9.7646      357.0540      399.5736      42.5196      517.4710      160.4170      81.8187      117.8974
9.7653      357.0470      399.6015      42.5545      517.4660      160.4190      81.8427      117.8645
9.7660      357.0390      399.5550      42.5160      517.5030      160.4640      81.8320      117.9480
9.7667      357.0360      399.6016      42.5656      517.4820      160.4460      81.8591      117.8804
9.7674      357.0320      399.6931      42.6611      517.4660      160.4340      81.9187      117.7729
9.7680      357.0100      399.6107      42.6007      517.4680      160.4580      81.8865      117.8573
9.7687      357.0470      399.5648      42.5178      517.4510      160.4040      81.8132      117.8862
9.7694      357.0390      399.6285      42.5895      517.4770      160.4380      81.8723      117.8485
9.7701      357.0170      399.5552      42.5382      517.4770      160.4600      81.8455      117.9218
9.7708      357.0170      399.6194      42.6024      517.4290      160.4120      81.8723      117.8096
9.7714      357.0140      399.5650      42.5510      517.4710      160.4570      81.8530      117.9060
9.7721      357.0030      399.5743      42.5713      517.4860      160.4830      81.8752      117.9117
9.7728      356.9990      399.6108      42.6118      517.5480      160.5490      81.9242      117.9372
9.7735      356.9910      399.6469      42.6559      517.5240      160.5330      81.9483      117.8771
9.7741      356.9800      399.5826      42.6026      517.4990      160.5190      81.9081      117.9164
9.7748      357.0250      399.5925      42.5675      517.5380      160.5130      81.8827      117.9455
