eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

3.0110      32.5690      400.1740      367.6050      1513.4790      1480.9100      738.7067      1113.3050
3.0120      32.4441      400.1931      367.7490      1514.0041      1481.5600      739.0193      1113.8110
3.0120      32.3117      400.0827      367.7710      1514.3517      1482.0400      739.1940      1114.2690
3.0130      32.2309      400.1289      367.8980      1514.6609      1482.4300      739.4087      1114.5320
3.0140      32.1390      400.2110      368.0720      1514.9390      1482.8000      739.6480      1114.7280
3.0150      31.9846      400.1746      368.1900      1515.2746      1483.2900      739.8900      1115.1000
3.0150      31.8707      400.1657      368.2950      1515.6807      1483.8100      740.1333      1115.5150
3.0160      31.7788      400.0638      368.2850      1516.0788      1484.3000      740.2900      1116.0150
3.0170      31.6722      400.1192      368.4470      1516.4322      1484.7600      740.5513      1116.3130
3.0170      31.5326      400.1656      368.6330      1516.8326      1485.3000      740.8553      1116.6670
3.0180      31.4370      400.1650      368.7280      1517.1470      1485.7100      741.0553      1116.9820
3.0190      31.3304      400.1194      368.7890      1517.5904      1486.2600      741.2793      1117.4710
3.0190      31.2128      400.1198      368.9070      1517.9328      1486.7200      741.5113      1117.8130
3.0200      31.0989      400.1379      369.0390      1518.2489      1487.1500      741.7427      1118.1110
3.0210      30.9519      400.1469      369.1950      1518.5919      1487.6400      742.0100      1118.4450
3.0210      30.8122      400.1562      369.3440      1518.8622      1488.0500      742.2460      1118.7060
3.0220      30.7350      400.0640      369.3290      1519.2650      1488.5300      742.3960      1119.2010
3.0230      30.6064      400.1474      369.5410      1519.6264      1489.0200      742.7007      1119.4790
3.0240      30.5108      400.1378      369.6270      1519.9908      1489.4800      742.9113      1119.8530
3.0240      30.3932      400.0922      369.6990      1520.4032      1490.0100      743.1360      1120.3110
3.0250      30.2940      400.1290      369.8350      1520.7440      1490.4500      743.3733      1120.6150
3.0260      30.1837      400.1007      369.9170      1521.1837      1491.0000      743.6113      1121.0830
3.0260      30.0293      400.1653      370.1360      1521.5593      1491.5300      743.9340      1121.3940
3.0270      29.9301      400.1741      370.2440      1521.8501      1491.9200      744.1360      1121.6760
3.0270      29.8125      400.1285      370.3160      1522.2025      1492.3900      744.3407      1122.0740
3.0280      29.6912      400.1282      370.4370      1522.4512      1492.7600      744.5447      1122.3230
3.0290      29.5699      400.1469      370.5770      1522.8999      1493.3300      744.8280      1122.7530
3.0290      29.4486      400.1556      370.7070      1523.2586      1493.8100      745.0747      1123.1030
3.0300      29.3457      400.1467      370.8010      1523.6257      1494.2800      745.2940      1123.4790
3.0310      29.2612      400.0822      370.8210      1524.0512      1494.7900      745.4773      1123.9690
3.0320      29.1068      400.1098      371.0030      1524.3868      1495.2800      745.7620      1124.2770
3.0320      28.9965      400.1375      371.1410      1524.7765      1495.7800      746.0207      1124.6390
3.0330      28.8863      400.1193      371.2330      1525.1663      1496.2800      746.2487      1125.0470
3.0330      28.7613      400.1473      371.3860      1525.4713      1496.7100      746.4940      1125.3240
3.0340      28.6290      400.2020      371.5730      1525.7990      1497.1700      746.7720      1125.5970
3.0350      28.5335      400.1195      371.5860      1526.0835      1497.5500      746.9073      1125.9640
3.0350      28.4269      400.2109      371.7840      1526.4869      1498.0600      747.2093      1126.2760
3.0360      28.2982      400.1562      371.8580      1526.8382      1498.5400      747.4187      1126.6820
3.0370      28.2063      400.1563      371.9500      1527.2163      1499.0100      747.6367      1127.0600
3.0370      28.1034      400.2114      372.1080      1527.6234      1499.5200      747.9120      1127.4120
3.0380      27.9491      400.1101      372.1610      1527.9891      1500.0400      748.1207      1127.8790
3.0390      27.8314      400.1284      372.2970      1528.3414      1500.5100      748.3680      1128.2130
3.0400      27.7249      400.1189      372.3940      1528.7049      1500.9800      748.5893      1128.5860
3.0400      27.5999      400.1099      372.5100      1529.0199      1501.4200      748.8133      1128.9100
3.0410      27.4896      400.1746      372.6850      1529.3196      1501.8300      749.0667      1129.1450
3.0420      27.4014      400.1834      372.7820      1529.6314      1502.2300      749.2647      1129.4480
3.0420      27.2802      400.1742      372.8940      1530.0402      1502.7600      749.5160      1129.8660
3.0430      27.1809      400.1009      372.9200      1530.3909      1503.2100      749.6833      1130.2900
3.0440      27.0118      400.1928      373.1810      1530.7718      1503.7600      750.0407      1130.5790
3.0450      26.9383      400.1373      373.1990      1531.1883      1504.2500      750.2160      1131.0510
3.0450      26.8134      400.1834      373.3700      1531.6134      1504.8000      750.5133      1131.4300
3.0460      26.7105      400.1285      373.4180      1531.9505      1505.2400      750.6920      1131.8220
3.0470      26.5745      400.1835      373.6090      1532.3445      1505.7700      750.9960      1132.1610
3.0480      26.4532      400.1832      373.7300      1532.6432      1506.1900      751.2167      1132.4600
3.0480      26.3429      400.1749      373.8320      1533.0129      1506.6700      751.4447      1132.8380
3.0490      26.2363      400.1473      373.9110      1533.3263      1507.0900      751.6373      1133.1790
3.0500      26.0967      400.2107      374.1140      1533.6067      1507.5100      751.9127      1133.3960
3.0500      25.9828      400.1558      374.1730      1534.0128      1508.0300      752.1253      1133.8570
3.0510      25.8909      400.0639      374.1730      1534.4209      1508.5300      752.2920      1134.3570
3.0510      25.7696      400.1466      374.3770      1534.8196      1509.0500      752.6013      1134.6730
3.0520      25.6703      400.1473      374.4770      1535.2203      1509.5500      752.8347      1135.0730
3.0530      25.4866      400.1376      374.6510      1535.5466      1510.0600      753.1207      1135.4090
3.0540      25.3983      400.1743      374.7760      1535.8983      1510.5000      753.3507      1135.7240
3.0540      25.2991      400.1101      374.8110      1536.2691      1510.9700      753.5307      1136.1590
3.0550      25.1815      400.2385      375.0570      1536.5615      1511.3800      753.8313      1136.3230
3.0559      25.0860      400.2200      375.1340      1536.8560      1511.7700      754.0127      1136.6360
3.0559      24.9316      400.1656      375.2340      1537.2016      1512.2700      754.2460      1137.0360
3.0569      24.8397      400.1197      375.2800      1537.6097      1512.7700      754.4433      1137.4900
3.0569      24.7294      400.1654      375.4360      1537.9894      1513.2600      754.7107      1137.8240
3.0579      24.6081      400.1101      375.5020      1538.4281      1513.8200      754.9413      1138.3180
3.0589      24.4795      400.1745      375.6950      1538.8195      1514.3400      755.2433      1138.6450
3.0599      24.3803      400.1473      375.7670      1539.2403      1514.8600      755.4647      1139.0930
3.0599      24.2590      400.1560      375.8970      1539.6190      1515.3600      755.7180      1139.4630
3.0609      24.1487      400.2107      376.0620      1539.9587      1515.8100      755.9780      1139.7480
3.0619      24.0128      400.1378      376.1250      1540.3428      1516.3300      756.1933      1140.2050
3.0619      23.8841      400.1931      376.3090      1540.7041      1516.8200      756.4793      1140.5110
3.0629      23.7738      400.1378      376.3640      1541.0238      1517.2500      756.6593      1140.8860
3.0639      23.6673      400.1103      376.4430      1541.4373      1517.7700      756.8853      1141.3270
3.0639      23.5423      400.2383      376.6960      1541.7923      1518.2500      757.2140      1141.5540
3.0649      23.4210      400.1560      376.7350      1542.2510      1518.8300      757.4333      1142.0950
3.0659      23.3291      400.1281      376.7990      1542.6291      1519.3000      757.6327      1142.5010
3.0659      23.1821      400.1381      376.9560      1543.0321      1519.8500      757.9207      1142.8940
3.0669      23.0645      400.2025      377.1380      1543.3845      1520.3200      758.1987      1143.1820
3.0669      22.9395      400.1745      377.2350      1543.7395      1520.8000      758.4233      1143.5650
3.0679      22.8366      400.2016      377.3650      1544.1266      1521.2900      758.6733      1143.9250
3.0689      22.7043      400.1473      377.4430      1544.4943      1521.7900      758.8920      1144.3470
3.0689      22.5904      400.1834      377.5930      1544.8204      1522.2300      759.1387      1144.6370
3.0699      22.4580      400.2200      377.7620      1545.2080      1522.7500      759.4247      1144.9880
3.0709      22.3588      400.1748      377.8160      1545.5988      1523.2400      759.6240      1145.4240
3.0719      22.2302      400.1102      377.8800      1546.0502      1523.8200      759.8600      1145.9400
3.0719      22.1162      400.1102      377.9940      1546.4562      1524.3400      760.1093      1146.3460
3.0729      21.9950      400.1290      378.1340      1546.8850      1524.8900      760.3860      1146.7560
3.0739      21.8516      400.2016      378.3500      1547.2316      1525.3800      760.6933      1147.0300
3.0739      21.7671      400.1561      378.3890      1547.5571      1525.7900      760.8560      1147.4010
3.0749      21.6201      400.2021      378.5820      1547.9501      1526.3300      761.1647      1147.7480
3.0759      21.5098      400.1838      378.6740      1548.3098      1526.8000      761.3827      1148.1260
3.0759      21.3848      400.1378      378.7530      1548.6748      1527.2900      761.5987      1148.5370
3.0769      21.2672      400.1372      378.8700      1549.0672      1527.8000      761.8467      1148.9300
3.0779      21.1790      400.1560      378.9770      1549.4190      1528.2400      762.0647      1149.2630
3.0789      21.0210      400.1560      379.1350      1549.8410      1528.8200      762.3633      1149.6850
3.0799      20.8997      400.1557      379.2560      1550.2397      1529.3400      762.6173      1150.0840
3.0799      20.8262      400.0822      379.2560      1550.6162      1529.7900      762.7673      1150.5340
3.0809      20.6645      400.1465      379.4820      1550.9245      1530.2600      763.0747      1150.7780
3.0809      20.5542      400.1832      379.6290      1551.2242      1530.6700      763.3093      1151.0410
3.0819      20.3925      400.1835      379.7910      1551.6025      1531.2100      763.5973      1151.4190
3.0829      20.2859      400.1749      379.8890      1551.9359      1531.6500      763.8093      1151.7610
3.0829      20.2050      400.1650      379.9600      1552.3150      1532.1100      764.0100      1152.1500
3.0839      20.0617      400.1927      380.1310      1552.6417      1532.5800      764.2807      1152.4490
3.0849      19.9331      400.2111      380.2780      1552.9731      1533.0400      764.5320      1152.7620
3.0859      19.8007      400.1557      380.3550      1553.4107      1533.6100      764.7733      1153.2550
3.0859      19.7015      400.0915      380.3900      1553.8115      1534.1100      764.9633      1153.7200
3.0869      19.5913      400.1833      380.5920      1554.1613      1534.5700      765.2513      1153.9780
3.0879      19.4553      400.1653      380.7100      1554.5253      1535.0700      765.4967      1154.3600
3.0879      19.3119      400.1929      380.8810      1554.8019      1535.4900      765.7507      1154.6090
3.0889      19.2200      400.1380      380.9180      1555.1600      1535.9400      765.9253      1155.0220
3.0899      19.1061      400.1191      381.0130      1555.5361      1536.4300      766.1520      1155.4170
3.0899      19.0032      400.1742      381.1710      1555.8932      1536.8900      766.4107      1155.7190
3.0909      18.8892      400.2662      381.3770      1556.2092      1537.3200      766.6913      1155.9430
3.0909      18.7753      400.1103      381.3350      1556.6353      1537.8600      766.8433      1156.5250
3.0919      18.6540      400.1470      381.4930      1557.0240      1538.3700      767.1187      1156.8770
3.0929      18.5438      400.1288      381.5850      1557.4338      1538.8900      767.3533      1157.3050
3.0939      18.4262      400.1652      381.7390      1557.8262      1539.4000      767.6260      1157.6610
3.0939      18.2608      400.1838      381.9230      1558.1808      1539.9200      767.9220      1157.9970
3.0949      18.1689      400.1289      381.9600      1558.4689      1540.3000      768.0733      1158.3400
3.0959      18.0623      400.1563      382.0940      1558.7823      1540.7200      768.3027      1158.6260
3.0959      17.9226      400.1376      382.2150      1559.1326      1541.2100      768.5467      1158.9950
3.0969      17.8197      400.1287      382.3090      1559.5097      1541.6900      768.7693      1159.3810
3.0969      17.7058      400.0458      382.3400      1559.8358      1542.1300      768.9367      1159.7900
3.0979      17.5918      400.2018      382.6100      1560.2018      1542.6100      769.2767      1160.0000
3.0979      17.4632      400.1742      382.7110      1560.6132      1543.1500      769.5240      1160.4390
3.0989      17.3566      400.1556      382.7990      1560.9966      1543.6400      769.7460      1160.8410
3.0999      17.2390      400.1470      382.9080      1561.3790      1544.1400      769.9853      1161.2320
3.0999      17.1067      400.1097      383.0030      1561.7267      1544.6200      770.2087      1161.6170
3.1009      16.9854      400.1474      383.1620      1561.9754      1544.9900      770.4380      1161.8280
3.1019      16.8788      400.2298      383.3510      1562.2688      1545.3900      770.6973      1162.0390
3.1019      16.7502      400.1932      383.4430      1562.6402      1545.8900      770.9253      1162.4470
3.1029      16.6583      400.1283      383.4700      1563.0383      1546.3800      771.1067      1162.9100
3.1039      16.5554      400.1104      383.5550      1563.3754      1546.8200      771.3100      1163.2650
3.1039      16.4047      400.1557      383.7510      1563.7547      1547.3500      771.6173      1163.5990
3.1049      16.3055      400.1745      383.8690      1564.1455      1547.8400      771.8593      1163.9710
3.1059      16.2099      400.1189      383.9090      1564.5399      1548.3300      772.0493      1164.4210
3.1059      16.0702      400.1472      384.0770      1564.9402      1548.8700      772.3413      1164.7930
3.1069      15.9637      400.1837      384.2200      1565.2737      1549.3100      772.5833      1165.0900
3.1079      15.8277      400.0827      384.2550      1565.5377      1549.7100      772.7400      1165.4550
3.1079      15.7247      400.1287      384.4040      1565.8347      1550.1100      772.9727      1165.7060
3.1089      15.6071      400.1471      384.5400      1566.2171      1550.6100      773.2300      1166.0700
3.1099      15.4932      400.1742      384.6810      1566.5932      1551.1000      773.4873      1166.4190
3.1109      15.3646      400.1836      384.8190      1566.9046      1551.5400      773.7260      1166.7210
3.1109      15.2910      400.1560      384.8650      1567.3310      1552.0400      773.9233      1167.1750
3.1119      15.1698      400.1558      384.9860      1567.7198      1552.5500      774.1740      1167.5640
3.1129      15.0558      400.2018      385.1460      1568.1258      1553.0700      774.4540      1167.9240
3.1129      14.9198      400.2108      385.2910      1568.5298      1553.6100      774.7307      1168.3190
3.1139      14.8132      400.1472      385.3340      1568.9032      1554.0900      774.9193      1168.7560
3.1139      14.6993      400.1283      385.4290      1569.2293      1554.5300      775.1293      1169.1010
3.1149      14.5670      400.1290      385.5620      1569.4970      1554.9300      775.3513      1169.3680
3.1159      14.4200      400.1650      385.7450      1569.8500      1555.4300      775.6400      1169.6850
3.1169      14.2914      400.1284      385.8370      1570.2514      1555.9600      775.8780      1170.1230
3.1169      14.2473      400.1653      385.9180      1570.6373      1556.3900      776.0753      1170.4720
3.1179      14.1407      400.1287      385.9880      1570.9907      1556.8500      776.2753      1170.8620
3.1189      13.9679      400.2019      386.2340      1571.3979      1557.4300      776.6327      1171.1960
3.1189      13.8724      400.1284      386.2560      1571.8424      1557.9700      776.8273      1171.7140
3.1199      13.7400      400.1740      386.4340      1572.2400      1558.5000      777.1227      1172.0660
3.1209      13.6482      400.0822      386.4340      1572.6282      1558.9800      777.2827      1172.5460
3.1209      13.4975      400.1925      386.6950      1572.9575      1559.4600      777.6167      1172.7650
3.1219      13.3725      400.1285      386.7560      1573.2025      1559.8300      777.7807      1173.0740
3.1219      13.2586      400.1466      386.8880      1573.6086      1560.3500      778.0420      1173.4620
3.1229      13.1630      400.1010      386.9380      1573.9730      1560.8100      778.2287      1173.8720
3.1239      13.0417      400.1377      387.0960      1574.3117      1561.2700      778.4873      1174.1740
3.1239      12.9094      400.0824      387.1730      1574.6894      1561.7800      778.7087      1174.6070
3.1249      12.8175      400.1925      387.3750      1575.0675      1562.2500      779.0000      1174.8750
3.1259      12.6816      400.1656      387.4840      1575.4516      1562.7700      779.2460      1175.2860
3.1259      12.5823      400.1283      387.5460      1575.8323      1563.2500      779.4473      1175.7040
3.1269      12.4647      400.1557      387.6910      1576.1747      1563.7100      779.6973      1176.0190
3.1279      12.3250      400.2390      387.9140      1576.5050      1564.1800      780.0027      1176.2660
3.1279      12.2148      400.2108      387.9960      1576.7848      1564.5700      780.1873      1176.5740
3.1289      12.0898      400.1558      388.0660      1577.1198      1565.0300      780.3873      1176.9640
3.1289      11.9906      400.1926      388.2020      1577.5006      1565.5100      780.6380      1177.3080
3.1299      11.8803      400.1373      388.2570      1577.8703      1565.9900      780.8347      1177.7330
3.1309      11.7590      400.1190      388.3600      1578.1890      1566.4300      781.0500      1178.0700
3.1309      11.6414      400.1654      388.5240      1578.6314      1566.9900      781.3460      1178.4660
3.1319      11.5311      400.1281      388.5970      1579.0011      1567.4700      781.5547      1178.8730
3.1319      11.4099      400.1929      388.7830      1579.4099      1568.0000      781.8553      1179.2170
3.1329      11.2959      400.2299      388.9340      1579.7559      1568.4600      782.1093      1179.5260
3.1339      11.1563      400.1013      388.9450      1580.0863      1568.9300      782.2733      1179.9850
3.1339      11.0497      400.1467      389.0970      1580.3397      1569.2900      782.4947      1180.1930
3.1349      10.9174      400.1564      389.2390      1580.7174      1569.8000      782.7593      1180.5610
3.1359      10.8328      400.1838      389.3510      1581.0828      1570.2500      782.9840      1180.8990
3.1369      10.6895      400.1565      389.4670      1581.4295      1570.7400      783.2247      1181.2730
3.1369      10.5866      400.1656      389.5790      1581.7966      1571.2100      783.4560      1181.6310
3.1379      10.4800      400.1010      389.6210      1582.2100      1571.7300      783.6573      1182.1090
3.1379      10.3697      400.1837      389.8140      1582.6197      1572.2500      783.9593      1182.4360
3.1389      10.2448      400.1838      389.9390      1582.9948      1572.7500      784.2093      1182.8110
3.1399      10.1161      400.2111      390.0950      1583.3461      1573.2300      784.4733      1183.1350
3.1399      10.0242      400.1012      390.0770      1583.7442      1573.7200      784.6247      1183.6430
3.1409      9.9250      400.2110      390.2860      1584.0450      1574.1200      784.8973      1183.8340
3.1419      9.7817      400.1107      390.3290      1584.4017      1574.6200      785.0927      1184.2910
3.1419      9.6420      400.1100      390.4680      1584.8420      1575.2000      785.3787      1184.7320
3.1429      9.5648      400.0828      390.5180      1585.2048      1575.6400      785.5587      1185.1220
3.1439      9.4252      400.2022      390.7770      1585.5652      1576.1400      785.8980      1185.3630
3.1449      9.3222      400.1472      390.8250      1585.9822      1576.6600      786.1033      1185.8350
3.1449      9.1642      400.1472      390.9830      1586.4242      1577.2600      786.4087      1186.2770
3.1459      9.0687      400.1287      391.0600      1586.8487      1577.7800      786.6333      1186.7200
3.1469      8.9290      400.1380      391.2090      1587.1990      1578.2700      786.8960      1187.0610
3.1469      8.8114      400.1194      391.3080      1587.5514      1578.7400      787.1187      1187.4320
3.1479      8.6938      400.2298      391.5360      1587.8138      1579.1200      787.3973      1187.5840
3.1489      8.5725      400.1655      391.5930      1588.1225      1579.5500      787.5787      1187.9570
3.1489      8.4732      400.1012      391.6280      1588.5332      1580.0600      787.7720      1188.4320
3.1499      8.3519      400.1099      391.7580      1588.9419      1580.5900      788.0353      1188.8320
3.1509      8.2013      400.1373      391.9360      1589.2813      1581.0800      788.3173      1189.1440
3.1519      8.0983      400.1373      392.0390      1589.6583      1581.5600      788.5460      1189.5210
3.1519      7.9954      400.1654      392.1700      1590.1054      1582.1100      788.8167      1189.9400
3.1529      7.8999      400.1839      392.2840      1590.4399      1582.5400      789.0360      1190.2560
3.1529      7.7382      400.1652      392.4270      1590.8482      1583.1100      789.3213      1190.6830
3.1539      7.6279      400.2019      392.5740      1591.1379      1583.5100      789.5527      1190.9360
3.1549      7.5103      400.1283      392.6180      1591.4703      1583.9600      789.7320      1191.3420
3.1549      7.4184      400.1374      392.7190      1591.6884      1584.2700      789.9027      1191.5510
3.1558      7.2898      400.1838      392.8940      1592.0998      1584.8100      790.1993      1191.9160
3.1568      7.1501      400.2021      393.0520      1592.4201      1585.2700      790.4580      1192.2180
3.1568      7.0472      400.1652      393.1180      1592.7872      1585.7400      790.6587      1192.6220
3.1578      6.9406      400.1466      393.2060      1593.1406      1586.2000      790.8707      1192.9940
3.1588      6.8193      400.1473      393.3280      1593.5593      1586.7400      791.1320      1193.4120
3.1588      6.7054      400.1374      393.4320      1593.9254      1587.2200      791.3613      1193.7880
3.1598      6.5620      400.1290      393.5670      1594.2720      1587.7100      791.6147      1194.1430
3.1608      6.4407      400.1197      393.6790      1594.6007      1588.1600      791.8393      1194.4810
3.1608      6.3562      400.1382      393.7820      1594.9562      1588.6000      792.0547      1194.8180
3.1618      6.2386      400.1746      393.9360      1595.1986      1588.9600      792.2773      1195.0240
3.1618      6.1173      400.1833      394.0660      1595.6273      1589.5100      792.5473      1195.4440
3.1628      5.9740      400.1560      394.1820      1596.0540      1590.0800      792.8147      1195.8980
3.1628      5.9041      400.0921      394.1880      1596.4441      1590.5400      792.9720      1196.3520
3.1638      5.7902      400.2202      394.4300      1596.7902      1591.0000      793.2867      1196.5700
3.1648      5.6358      400.1198      394.4840      1597.2358      1591.6000      793.5227      1197.1160
3.1658      5.5292      400.1472      394.6180      1597.6892      1592.1600      793.7987      1197.5420
3.1658      5.4337      400.1197      394.6860      1598.0737      1592.6400      794.0040      1197.9540
3.1668      5.3198      400.0918      394.7720      1598.4098      1593.0900      794.2113      1198.3180
3.1678      5.1507      400.2107      395.0600      1598.7307      1593.5800      794.5667      1198.5200
3.1678      5.0515      400.1925      395.1410      1599.0115      1593.9600      794.7473      1198.8190
3.1688      4.9118      400.1468      395.2350      1599.4618      1594.5500      795.0067      1199.3150
3.1688      4.8162      400.1192      395.3030      1599.8362      1595.0200      795.2087      1199.7170
3.1698      4.7464      400.2384      395.4920      1600.2364      1595.4900      795.4913      1199.9980
3.1708      4.5810      400.2020      395.6210      1600.6210      1596.0400      795.7607      1200.4190
3.1708      4.4597      400.2207      395.7610      1601.0997      1596.6400      796.0540      1200.8790
3.1718      4.3494      400.1464      395.7970      1601.4594      1597.1100      796.2347      1201.3130
3.1728      4.2208      400.1748      395.9540      1601.8608      1597.6400      796.5160      1201.6860
3.1728      4.1142      400.1652      396.0510      1602.2042      1598.0900      796.7307      1202.0390
3.1738      3.9856      400.1106      396.1250      1602.5756      1598.5900      796.9467      1202.4650
3.1748      3.8423      400.1473      396.3050      1602.8423      1599.0000      797.2033      1202.6950
3.1758      3.7357      400.1467      396.4110      1603.2357      1599.5000      797.4407      1203.0890
3.1758      3.6070      400.1930      396.5860      1603.6370      1600.0300      797.7340      1203.4440
3.1768      3.5078      400.1468      396.6390      1604.0478      1600.5400      797.9393      1203.9010
3.1778      3.4086      400.2016      396.7930      1604.4786      1601.0700      798.2187      1204.2770
3.1778      3.2836      400.0916      396.8080      1604.9236      1601.6400      798.4187      1204.8320
3.1788      3.1880      400.1650      396.9770      1605.3680      1602.1800      798.7113      1205.2030
3.1798      3.0484      400.2484      397.2000      1605.7884      1602.7400      799.0467      1205.5400
3.1798      2.8793      400.1193      397.2400      1606.2293      1603.3500      799.2767      1206.1100
3.1808      2.8021      400.1381      397.3360      1606.6121      1603.8100      799.4940      1206.4740
3.1818      2.6845      400.1925      397.5080      1606.9945      1604.3100      799.7753      1206.8020
3.1828      2.5338      400.1648      397.6310      1607.3538      1604.8200      800.0273      1207.1890
3.1828      2.4052      400.1832      397.7780      1607.7752      1605.3700      800.3087      1207.5920
3.1838      2.2839      400.0919      397.8080      1608.2339      1605.9500      800.5220      1208.1420
3.1848      2.1589      400.1469      397.9880      1608.6489      1606.4900      800.8220      1208.5020
3.1848      2.0156      400.1656      398.1500      1609.0356      1607.0200      801.1067      1208.8700
3.1858      1.8796      400.0826      398.2030      1609.4996      1607.6200      801.3420      1209.4170
3.1868      1.7730      400.1930      398.4200      1609.8830      1608.1100      801.6500      1209.6900
3.1868      1.6738      400.1748      398.5010      1610.3038      1608.6300      801.8773      1210.1290
3.1878      1.5451      400.1931      398.6480      1610.6351      1609.0900      802.1287      1210.4420
3.1888      1.3945      400.2025      398.8080      1611.0145      1609.6200      802.4120      1210.8120
3.1898      1.2548      400.1288      398.8740      1611.3448      1610.0900      802.6127      1211.2160
3.1898      1.1445      400.1375      398.9930      1611.7445      1610.6000      802.8620      1211.6070
3.1908      1.0306      400.1836      399.1530      1612.1206      1611.0900      803.1320      1211.9370
3.1918      0.8799      400.1469      399.2670      1612.5199      1611.6400      803.3913      1212.3730
3.1918      0.7990      400.1190      399.3200      1612.8790      1612.0800      803.5733      1212.7600
3.1928      0.6447      400.1197      399.4750      1613.3447      1612.7000      803.8833      1213.2250
3.1938      0.4903      400.1473      399.6570      1613.6603      1613.1700      804.1613      1213.5130
3.1938      0.3653      400.1833      399.8180      1614.0253      1613.6600      804.4320      1213.8420
3.1948      0.2257      400.1377      399.9120      1614.3857      1614.1600      804.6613      1214.2480
3.1958      0.1412      400.1932      400.0520      1614.7012      1614.5600      804.8880      1214.5080
3.1958      0.0088      400.1928      400.1840      1615.0588      1615.0500      805.1393      1214.8660
3.1968      -0.1088      400.2112      400.3200      1615.4312      1615.5400      805.3933      1215.2200
3.1978      -0.2484      400.1746      400.4230      1615.8216      1616.0700      805.6387      1215.6470
3.1978      -0.3514      400.1656      400.5170      1616.2886      1616.6400      805.8913      1216.1230
3.1988      -0.4690      400.0730      400.5420      1616.6610      1617.1300      806.0713      1216.5880
3.1998      -0.5976      400.1284      400.7260      1617.0424      1617.6400      806.3640      1216.9140
3.1998      -0.7299      400.1471      400.8770      1617.4801      1618.2100      806.6547      1217.3330
3.2008      -0.8733      400.1557      401.0290      1617.8067      1618.6800      806.9127      1217.6510
3.2018      -0.9688      400.1932      401.1620      1618.1312      1619.1000      807.1413      1217.9380
3.2018      -1.0938      400.1472      401.2410      1618.5062      1619.6000      807.3607      1218.3590
3.2028      -1.2188      400.1372      401.3560      1618.7912      1620.0100      807.5740      1218.6540
3.2038      -1.3511      400.1929      401.5440      1619.2089      1620.5600      807.8827      1219.0160
3.2038      -1.5017      400.1373      401.6390      1619.6083      1621.1100      808.1293      1219.4710
3.2048      -1.5532      400.1658      401.7190      1620.0468      1621.6000      808.3460      1219.8810
3.2058      -1.6966      400.2294      401.9260      1620.3934      1622.0900      808.6473      1220.1640
3.2058      -1.8215      400.2115      402.0330      1620.8485      1622.6700      808.9120      1220.6370
3.2068      -1.9538      400.1472      402.1010      1621.1762      1623.1300      809.1107      1221.0290
3.2078      -2.0604      400.1286      402.1890      1621.4996      1623.5600      809.3127      1221.3710
3.2088      -2.1780      400.1840      402.3620      1621.7620      1623.9400      809.5547      1221.5780
3.2088      -2.3471      400.1749      402.5220      1622.0529      1624.4000      809.8147      1221.8780
3.2098      -2.4390      400.1560      402.5950      1622.2910      1624.7300      809.9733      1222.1350
3.2098      -2.5713      400.1377      402.7090      1622.5987      1625.1700      810.1960      1222.4610
3.2108      -2.6889      400.0921      402.7810      1622.9211      1625.6100      810.3907      1222.8290
3.2118      -2.8028      400.1932      402.9960      1623.2672      1626.0700      810.6873      1223.0740
3.2118      -2.9241      400.1649      403.0890      1623.5959      1626.5200      810.8993      1223.4310
3.2128      -3.0491      400.1649      403.2140      1623.8609      1626.9100      811.1127      1223.6960
3.2138      -3.1299      400.1101      403.2400      1624.1601      1627.2900      811.2567      1224.0500
3.2138      -3.2512      400.2108      403.4620      1624.3888      1627.6400      811.5213      1224.1780
3.2148      -3.3799      400.1841      403.5640      1624.6201      1628.0000      811.7093      1224.4360
3.2158      -3.4975      400.1565      403.6540      1624.8325      1628.3300      811.8793      1224.6760
3.2158      -3.5857      400.1193      403.7050      1625.0843      1628.6700      812.0267      1224.9650
3.2168      -3.7070      400.1380      403.8450      1625.3330      1629.0400      812.2433      1225.1950
3.2178      -3.7952      400.1648      403.9600      1625.6348      1629.4300      812.4500      1225.4700
3.2178      -3.9275      400.1835      404.1110      1625.9725      1629.9000      812.7073      1225.7890
3.2188      -4.0304      400.1286      404.1590      1626.2996      1630.3300      812.8827      1226.1710
3.2188      -4.1333      400.1007      404.2340      1626.6067      1630.7400      813.0693      1226.5060
3.2198      -4.2326      400.1745      404.4070      1626.8875      1631.1200      813.3113      1226.7130
3.2208      -4.3355      400.1565      404.4920      1627.1545      1631.4900      813.4913      1226.9980
3.2208      -4.4494      400.1656      404.6150      1627.3906      1631.8400      813.6900      1227.2250
3.2218      -4.5266      400.1564      404.6830      1627.6434      1632.1700      813.8453      1227.4870
3.2228      -4.6516      400.2115      404.8630      1627.9185      1632.5700      814.0987      1227.7070
3.2228      -4.7398      400.1832      404.9230      1628.1502      1632.8900      814.2453      1227.9670
3.2238      -4.8574      400.1376      404.9950      1628.4326      1633.2900      814.4267      1228.2950
3.2238      -4.9272      400.1748      405.1020      1628.7928      1633.7200      814.6413      1228.6180
3.2248      -5.0559      400.1932      405.2490      1629.0642      1634.1200      814.8727      1228.8710
3.2258      -5.1624      400.1376      405.3000      1629.3876      1634.5500      815.0500      1229.2500
