eps1          u            sigma3        sigma3'       sigma1        sigma1'       p             q
-4.6590      218.2620      499.6000      281.3380      298.7047      80.4427      214.3729      -200.8953
-4.6600      218.2000      499.6830      281.4830      298.7447      80.5447      214.5036      -200.9383
-4.6610      218.1150      499.5170      281.4020      298.7082      80.5932      214.4657      -200.8088
-4.6610      218.1230      499.5630      281.4400      298.6774      80.5544      214.4781      -200.8856
-4.6620      218.0680      499.5910      281.5230      298.6229      80.5549      214.5336      -200.9681
-4.6620      218.0200      499.6180      281.5980      298.6038      80.5838      214.5933      -201.0142
-4.6630      217.9790      499.6270      281.6480      298.5874      80.6084      214.6348      -201.0396
-4.6640      217.9100      499.6000      281.6900      298.5222      80.6122      214.6641      -201.0778
-4.6640      217.8870      499.5810      281.6940      298.5452      80.6582      214.6821      -201.0358
-4.6650      217.8430      499.6090      281.7660      298.4528      80.6098      214.7139      -201.1562
-4.6660      217.7510      499.5080      281.7570      298.4181      80.6671      214.7270      -201.0899
-4.6660      217.6960      499.5720      281.8760      298.4045      80.7085      214.8202      -201.1675
-4.6670      217.6820      499.6190      281.9370      298.3376      80.6556      214.8432      -201.2814
-4.6680      217.6450      499.6280      281.9830      298.3143      80.6693      214.8784      -201.3137
-4.6680      217.5680      499.6370      282.0690      298.2817      80.7137      214.9506      -201.3553
-4.6690      217.5490      499.6910      282.1420      298.2186      80.6696      214.9845      -201.4724
-4.6700      217.5050      499.5910      282.0860      298.2371      80.7321      214.9680      -201.3539
-4.6700      217.4680      499.5720      282.1040      298.1627      80.6947      214.9676      -201.4093
-4.6710      217.4350      499.6640      282.2290      298.1054      80.6704      215.0428      -201.5586
-4.6720      217.3290      499.5910      282.2620      298.0638      80.7348      215.0863      -201.5272
-4.6730      217.2740      499.6000      282.3260      297.9727      80.6987      215.1169      -201.6273
-4.6730      217.1890      499.5450      282.3560      297.9873      80.7983      215.1701      -201.5577
-4.6740      217.1300      499.5810      282.4510      297.9414      80.8114      215.2378      -201.6396
-4.6750      217.0720      499.6000      282.5280      297.8935      80.8215      215.2925      -201.7065
-4.6750      217.0420      499.6370      282.5950      297.8113      80.7693      215.3198      -201.8257
-4.6760      216.9940      499.5720      282.5780      297.8001      80.8061      215.3207      -201.7719
-4.6770      216.9690      499.5730      282.6040      297.8178      80.8488      215.3523      -201.7552
-4.6770      216.9130      499.6090      282.6960      297.7542      80.8412      215.4111      -201.8548
-4.6780      216.8580      499.6090      282.7510      297.7183      80.8603      215.4541      -201.8907
-4.6780      216.7630      499.5170      282.7540      297.6837      80.9207      215.4762      -201.8333
-4.6790      216.7440      499.5810      282.8370      297.5957      80.8517      215.5086      -201.9853
-4.6800      216.6780      499.6090      282.9310      297.5826      80.9046      215.5889      -202.0264
-4.6800      216.6230      499.5810      282.9580      297.5523      80.9293      215.6151      -202.0287
-4.6810      216.5640      499.5810      283.0170      297.5202      80.9562      215.6634      -202.0608
-4.6821      216.5460      499.6370      283.0910      297.4433      80.8973      215.6931      -202.1937
-4.6821      216.5090      499.5350      283.0260      297.4744      80.9654      215.6725      -202.0606
-4.6831      216.4910      499.6000      283.1090      297.4853      80.9943      215.7374      -202.1147
-4.6831      216.4500      499.6450      283.1950      297.4721      81.0221      215.8040      -202.1729
-4.6841      216.3840      499.6360      283.2520      297.4239      81.0399      215.8480      -202.2121
-4.6851      216.3470      499.5810      283.2340      297.3841      81.0371      215.8350      -202.1969
-4.6851      216.3000      499.6090      283.3090      297.2905      80.9905      215.8695      -202.3185
-4.6861      216.2040      499.6090      283.4050      297.2241      81.0201      215.9434      -202.3849
-4.6861      216.1420      499.6280      283.4860      297.1968      81.0548      216.0089      -202.4312
-4.6871      216.1420      499.6550      283.5130      297.1722      81.0302      216.0187      -202.4828
-4.6881      216.0720      499.6180      283.5460      297.1160      81.0440      216.0453      -202.5020
-4.6881      216.0420      499.6090      283.5670      297.1028      81.0608      216.0649      -202.5062
-4.6891      216.0090      499.5540      283.5450      297.1500      81.1410      216.0770      -202.4040
-4.6901      215.9870      499.6090      283.6220      297.1141      81.1271      216.1237      -202.4949
-4.6901      215.9510      499.5360      283.5850      297.0519      81.1009      216.0903      -202.4841
-4.6911      215.8550      499.6180      283.7630      296.9780      81.1230      216.2163      -202.6400
-4.6911      215.7930      499.6370      283.8440      296.9018      81.1088      216.2656      -202.7352
-4.6921      215.7190      499.6000      283.8810      296.8678      81.1488      216.3036      -202.7322
-4.6931      215.6860      499.5820      283.8960      296.8595      81.1735      216.3218      -202.7225
-4.6941      215.6600      499.6360      283.9760      296.8236      81.1636      216.3719      -202.8124
-4.6941      215.5980      499.5540      283.9560      296.8467      81.2487      216.3869      -202.7073
-4.6951      215.5790      499.5720      283.9930      296.7712      81.1922      216.3927      -202.8008
-4.6951      215.5280      499.5170      283.9890      296.7716      81.2436      216.4072      -202.7454
-4.6961      215.5060      499.6180      284.1120      296.7155      81.2095      216.4778      -202.9025
-4.6971      215.4250      499.6280      284.2030      296.6733      81.2483      216.5514      -202.9547
-4.6971      215.3880      499.6550      284.2670      296.5901      81.2021      216.5787      -203.0649
-4.6981      215.3040      499.6190      284.3150      296.5760      81.2720      216.6340      -203.0430
-4.6991      215.2600      499.5730      284.3130      296.5188      81.2588      216.6283      -203.0542
-4.6991      215.2190      499.6090      284.3900      296.4855      81.2665      216.6822      -203.1235
-4.7001      215.1640      499.5910      284.4270      296.4659      81.3019      216.7186      -203.1251
-4.7011      215.0980      499.5910      284.4930      296.4868      81.3888      216.7916      -203.1042
-4.7011      215.0940      499.5170      284.4230      296.4312      81.3372      216.7277      -203.0858
-4.7021      215.0320      499.5540      284.5220      296.3783      81.3463      216.7968      -203.1757
-4.7021      214.9990      499.6100      284.6110      296.3406      81.3416      216.8545      -203.2694
-4.7031      214.9320      499.5170      284.5850      296.3553      81.4233      216.8644      -203.1617
-4.7041      214.8700      499.6000      284.7300      296.2520      81.3820      216.9473      -203.3480
-4.7051      214.8330      499.6360      284.8030      296.2059      81.3729      216.9930      -203.4301
-4.7051      214.7820      499.6830      284.9010      296.1597      81.3777      217.0599      -203.5233
-4.7061      214.7230      499.5170      284.7940      296.1614      81.4384      217.0088      -203.3556
-4.7071      214.6570      499.5820      284.9250      296.1155      81.4585      217.1028      -203.4665
-4.7071      214.6640      499.5360      284.8720      296.1088      81.4448      217.0629      -203.4272
-4.7081      214.6240      499.5730      284.9490      296.0369      81.4129      217.1036      -203.5361
-4.7081      214.5610      499.6090      285.0480      296.0566      81.4956      217.1972      -203.5524
-4.7091      214.5360      499.5820      285.0460      295.9837      81.4477      217.1799      -203.5983
-4.7101      214.4660      499.6090      285.1430      295.9247      81.4587      217.2482      -203.6843
-4.7111      214.4440      499.5730      285.1290      295.9067      81.4627      217.2402      -203.6663
-4.7111      214.3370      499.6180      285.2810      295.9085      81.5715      217.3778      -203.7095
-4.7121      214.3080      499.6740      285.3660      295.7940      81.4860      217.4060      -203.8800
-4.7121      214.2560      499.5450      285.2890      295.7908      81.5348      217.3709      -203.7542
-4.7131      214.1940      499.5450      285.3510      295.7555      81.5615      217.4212      -203.7895
-4.7141      214.1900      499.6270      285.4370      295.7492      81.5592      217.4777      -203.8778
-4.7141      214.1350      499.5630      285.4280      295.7294      81.5944      217.4835      -203.8336
-4.7152      214.0870      499.5720      285.4850      295.6757      81.5887      217.5196      -203.8963
-4.7162      214.0760      499.5720      285.4960      295.6169      81.5409      217.5110      -203.9551
-4.7162      213.9840      499.6460      285.6620      295.6005      81.6165      217.6468      -204.0455
-4.7172      213.9000      499.6090      285.7090      295.4923      81.5923      217.6701      -204.1167
-4.7172      213.8260      499.5630      285.7370      295.5457      81.7197      217.7312      -204.0173
-4.7182      213.7890      499.5990      285.8100      295.4015      81.6125      217.7442      -204.1975
-4.7192      213.7640      499.5910      285.8270      295.3762      81.6122      217.7554      -204.2148
-4.7192      213.6870      499.6000      285.9130      295.3439      81.6569      217.8276      -204.2561
-4.7202      213.6500      499.6280      285.9780      295.3792      81.7292      217.8951      -204.2488
-4.7212      213.5870      499.5810      285.9940      295.2911      81.7041      217.8974      -204.2899
-4.7212      213.5730      499.5180      285.9450      295.3056      81.7326      217.8742      -204.2124
-4.7222      213.5540      499.5260      285.9720      295.2365      81.6825      217.8755      -204.2895
-4.7232      213.4700      499.6280      286.1580      295.1584      81.6884      218.0015      -204.4696
-4.7232      213.4000      499.5630      286.1630      295.1531      81.7531      218.0264      -204.4099
-4.7242      213.3300      499.5720      286.2420      295.1522      81.8222      218.1021      -204.4198
-4.7252      213.2560      499.5350      286.2790      295.0354      81.7794      218.1125      -204.4996
-4.7252      213.2010      499.5720      286.3710      294.9766      81.7756      218.1725      -204.5954
-4.7262      213.1610      499.6550      286.4940      294.9975      81.8365      218.2748      -204.6575
-4.7272      213.1390      499.6000      286.4610      294.9693      81.8303      218.2508      -204.6307
-4.7272      213.1060      499.5360      286.4300      294.9719      81.8659      218.2420      -204.5641
-4.7282      213.0650      499.6270      286.5620      294.8949      81.8299      218.3180      -204.7321
-4.7282      213.0210      499.5630      286.5420      294.8902      81.8692      218.3177      -204.6728
-4.7292      212.9730      499.5540      286.5810      294.8113      81.8383      218.3334      -204.7427
-4.7302      212.9440      499.6270      286.6830      294.8271      81.8831      218.4164      -204.7999
-4.7312      212.8340      499.5820      286.7480      294.7511      81.9171      218.4710      -204.8309
-4.7312      212.7680      499.6190      286.8510      294.6695      81.9015      218.5345      -204.9495
-4.7322      212.7050      499.5540      286.8490      294.6243      81.9193      218.5391      -204.9297
-4.7332      212.6760      499.5820      286.9060      294.6038      81.9278      218.5799      -204.9782
-4.7332      212.6680      499.5170      286.8490      294.6625      81.9945      218.5642      -204.8545
-4.7342      212.5990      499.6280      287.0290      294.5746      81.9756      218.6779      -205.0534
-4.7352      212.5880      499.6460      287.0580      294.5449      81.9569      218.6910      -205.1011
-4.7352      212.5140      499.5810      287.0670      294.4941      81.9801      218.7047      -205.0869
-4.7362      212.4740      499.5360      287.0620      294.5203      82.0463      218.7234      -205.0157
-4.7362      212.4260      499.6000      287.1740      294.3853      81.9593      218.7691      -205.2147
-4.7372      212.3600      499.5730      287.2130      294.4289      82.0689      218.8316      -205.1441
-4.7382      212.2900      499.5630      287.2730      294.3687      82.0787      218.8749      -205.1943
-4.7382      212.2530      499.5720      287.3190      294.2642      82.0112      218.8831      -205.3078
-4.7392      212.1870      499.4990      287.3120      294.2598      82.0728      218.8989      -205.2392
-4.7402      212.1720      499.6000      287.4280      294.2412      82.0692      218.9751      -205.3588
-4.7402      212.1130      499.6270      287.5140      294.2448      82.1318      219.0533      -205.3822
-4.7412      212.0990      499.5910      287.4920      294.1895      82.0905      219.0248      -205.4015
-4.7422      212.0440      499.5540      287.5100      294.0919      82.0479      219.0226      -205.4621
-4.7422      211.9850      499.5630      287.5780      294.0930      82.1080      219.0880      -205.4700
-4.7432      211.9260      499.6090      287.6830      294.1120      82.1860      219.1840      -205.4970
-4.7432      211.8560      499.5910      287.7350      294.0565      82.2005      219.2235      -205.5345
-4.7442      211.8380      499.6370      287.7990      293.9858      82.1478      219.2486      -205.6512
-4.7452      211.7790      499.5170      287.7380      293.9071      82.1281      219.2014      -205.6099
-4.7452      211.7090      499.6000      287.8910      293.9142      82.2052      219.3291      -205.6858
-4.7462      211.6580      499.5730      287.9150      293.9013      82.2433      219.3578      -205.6717
-4.7472      211.6250      499.4720      287.8470      293.8857      82.2607      219.3182      -205.5863
-4.7472      211.6280      499.5450      287.9170      293.8498      82.2218      219.3519      -205.6952
-4.7482      211.5920      499.5820      287.9900      293.7592      82.1672      219.3824      -205.8228
-4.7482      211.5180      499.5810      288.0630      293.7549      82.2369      219.4543      -205.8261
-4.7493      211.4700      499.5350      288.0650      293.7842      82.3142      219.4814      -205.7508
-4.7503      211.4150      499.5260      288.1110      293.7435      82.3285      219.5168      -205.7825
-4.7503      211.3420      499.5910      288.2490      293.6471      82.3051      219.6010      -205.9439
-4.7513      211.2860      499.5720      288.2860      293.5662      82.2802      219.6174      -206.0058
-4.7523      211.2640      499.5810      288.3170      293.5993      82.3353      219.6564      -205.9817
-4.7523      211.2530      499.5720      288.3190      293.5188      82.2658      219.6346      -206.0532
-4.7533      211.1870      499.5630      288.3760      293.5650      82.3780      219.7100      -205.9980
-4.7543      211.1390      499.5630      288.4240      293.4907      82.3517      219.7332      -206.0723
-4.7543      211.1030      499.6190      288.5160      293.4388      82.3358      219.7893      -206.1802
-4.7553      211.0290      499.5910      288.5620      293.3949      82.3659      219.8300      -206.1961
-4.7563      210.9920      499.5440      288.5520      293.3408      82.3488      219.8176      -206.2032
-4.7563      210.8970      499.6280      288.7310      293.3187      82.4217      219.9612      -206.3093
-4.7573      210.8380      499.5450      288.7070      293.2675      82.4295      219.9478      -206.2775
-4.7573      210.7680      499.5630      288.7950      293.1493      82.3813      219.9904      -206.4137
-4.7583      210.7240      499.5360      288.8120      293.1473      82.4233      220.0158      -206.3887
-4.7593      210.6840      499.5910      288.9070      293.1344      82.4504      220.0881      -206.4566
-4.7593      210.6360      499.4990      288.8630      293.1783      82.5423      220.0894      -206.3207
-4.7603      210.6250      499.4990      288.8740      293.1423      82.5173      220.0884      -206.3567
-4.7613      210.5550      499.5450      288.9900      293.0482      82.4932      220.1577      -206.4968
-4.7613      210.5510      499.5810      289.0300      292.9851      82.4341      220.1647      -206.5959
-4.7623      210.4520      499.6000      289.1480      292.9218      82.4698      220.2553      -206.6782
-4.7633      210.3680      499.6000      289.2320      292.9427      82.5747      220.3462      -206.6573
-4.7633      210.3270      499.5540      289.2270      292.9134      82.5864      220.3468      -206.6406
-4.7643      210.3010      499.5350      289.2340      292.8179      82.5169      220.3283      -206.7171
-4.7653      210.2830      499.6730      289.3900      292.7785      82.4955      220.4252      -206.8945
-4.7653      210.1990      499.5640      289.3650      292.8509      82.6519      220.4606      -206.7131
-4.7663      210.1690      499.5360      289.3670      292.7690      82.6000      220.4447      -206.7670
-4.7663      210.1730      499.4620      289.2890      292.8084      82.6354      220.4045      -206.6536
-4.7673      210.1070      499.5080      289.4010      292.6693      82.5623      220.4548      -206.8387
-4.7683      210.0520      499.6370      289.5850      292.6548      82.6028      220.5909      -206.9822
-4.7693      209.9490      499.5080      289.5590      292.6691      82.7201      220.6127      -206.8389
-4.7693      209.8750      499.5360      289.6610      292.5703      82.6953      220.6724      -206.9657
-4.7703      209.8860      499.5360      289.6500      292.5194      82.6334      220.6445      -207.0166
-4.7713      209.8200      499.5720      289.7520      292.4771      82.6571      220.7204      -207.0949
-4.7713      209.7580      499.6550      289.8970      292.4173      82.6593      220.8178      -207.2377
-4.7723      209.7280      499.6000      289.8720      292.4450      82.7170      220.8203      -207.1550
-4.7733      209.7020      499.5350      289.8330      292.4452      82.7432      220.8031      -207.0898
-4.7733      209.6910      499.6270      289.9360      292.3935      82.7025      220.8582      -207.2335
-4.7743      209.6070      499.5630      289.9560      292.3342      82.7272      220.8797      -207.2288
-4.7753      209.5630      499.5820      290.0190      292.3348      82.7718      220.9366      -207.2472
-4.7753      209.5300      499.5180      289.9880      292.3449      82.8149      220.9303      -207.1731
-4.7763      209.4670      499.5540      290.0870      292.2871      82.8201      220.9980      -207.2669
-4.7773      209.4160      499.6920      290.2760      292.1761      82.7601      221.1040      -207.5159
-4.7773      209.3460      499.5540      290.2080      292.1610      82.8150      221.0770      -207.3930
-4.7783      209.3090      499.5910      290.2820      292.1031      82.7941      221.1194      -207.4879
-4.7793      209.3090      499.5360      290.2270      292.1314      82.8224      221.0921      -207.4046
-4.7793      209.2250      499.5910      290.3660      292.0717      82.8467      221.1929      -207.5193
-4.7803      209.2140      499.6190      290.4050      292.0883      82.8743      221.2281      -207.5307
-4.7813      209.1360      499.6090      290.4730      291.9484      82.8124      221.2528      -207.6606
-4.7813      209.1330      499.4620      290.3290      291.9932      82.8602      221.1727      -207.4688
-4.7824      209.0330      499.6730      290.6400      291.8493      82.8163      221.3654      -207.8237
-4.7824      208.9710      499.6090      290.6380      291.8675      82.8965      221.3908      -207.7415
-4.7834      208.8640      499.6180      290.7540      291.7756      82.9116      221.4732      -207.8424
-4.7844      208.8460      499.6460      290.8000      291.7327      82.8867      221.4956      -207.9133
-4.7844      208.8020      499.5630      290.7610      291.6913      82.8893      221.4704      -207.8717
-4.7854      208.7360      499.6370      290.9010      291.6617      82.9257      221.5759      -207.9753
-4.7864      208.6990      499.6370      290.9380      291.7160      83.0170      221.6310      -207.9210
-4.7864      208.6840      499.5540      290.8700      291.6477      82.9637      221.5679      -207.9063
-4.7874      208.6510      499.5540      290.9030      291.5968      82.9458      221.5839      -207.9572
-4.7884      208.5560      499.5540      290.9980      291.5499      82.9939      221.6633      -208.0041
-4.7884      208.4900      499.6000      291.1100      291.4092      82.9192      221.7131      -208.1908
-4.7894      208.4310      499.6460      291.2150      291.4736      83.0426      221.8242      -208.1724
-4.7904      208.3830      499.6280      291.2450      291.3596      82.9766      221.8222      -208.2684
-4.7904      208.3240      499.5360      291.2120      291.3580      83.0340      221.8193      -208.1780
-4.7914      208.2470      499.6000      291.3530      291.2968      83.0498      221.9186      -208.3032
-4.7924      208.2360      499.6370      291.4010      291.2020      82.9660      221.9227      -208.4350
-4.7934      208.1920      499.5730      291.3810      291.3194      83.1274      221.9631      -208.2536
-4.7934      208.1810      499.6280      291.4470      291.2891      83.1081      222.0007      -208.3389
-4.7944      208.1260      499.6090      291.4830      291.1982      83.0722      222.0127      -208.4108
-4.7944      208.0370      499.5900      291.5530      291.0852      83.0482      222.0514      -208.5048
-4.7954      207.9680      499.5910      291.6230      291.0578      83.0898      222.1119      -208.5332
-4.7964      207.9350      499.5360      291.6010      291.1162      83.1812      222.1277      -208.4198
-4.7964      207.8570      499.6090      291.7520      291.0197      83.1627      222.2222      -208.5893
-4.7974      207.8060      499.5630      291.7570      290.9628      83.1568      222.2236      -208.6002
-4.7984      207.7510      499.5540      291.8030      290.9031      83.1521      222.2527      -208.6509
-4.7984      207.7430      499.5990      291.8560      290.9236      83.1806      222.2975      -208.6754
-4.7994      207.6880      499.5450      291.8570      290.9145      83.2265      222.3135      -208.6305
-4.8004      207.6480      499.6550      292.0070      290.8181      83.1701      222.3947      -208.8369
-4.8014      207.5930      499.6460      292.0530      290.8187      83.2257      222.4439      -208.8273
-4.8014      207.5080      499.6090      292.1010      290.7642      83.2562      222.4861      -208.8448
-4.8024      207.4710      499.5720      292.1010      290.7231      83.2521      222.4847      -208.8489
-4.8034      207.4200      499.6370      292.2170      290.6659      83.2459      222.5600      -208.9711
-4.8034      207.3280      499.6270      292.2990      290.6004      83.2724      222.6235      -209.0266
-4.8044      207.2730      499.5540      292.2810      290.5849      83.3119      222.6246      -208.9691
-4.8054      207.2580      499.5260      292.2680      290.5184      83.2604      222.5988      -209.0076
-4.8054      207.2290      499.5540      292.3250      290.4657      83.2367      222.6289      -209.0883
-4.8064      207.1300      499.6090      292.4790      290.4488      83.3188      222.7589      -209.1602
-4.8064      207.1260      499.6280      292.5020      290.4852      83.3592      222.7877      -209.1428
-4.8074      207.0670      499.5080      292.4410      290.4930      83.4260      222.7693      -209.0150
-4.8084      207.0450      499.5540      292.5090      290.3839      83.3389      222.7856      -209.1701
-4.8094      206.9720      499.6190      292.6470      290.2968      83.3248      222.8729      -209.3222
-4.8104      206.8720      499.5810      292.7090      290.2779      83.4059      222.9413      -209.3031
-4.8104      206.7950      499.6000      292.8050      290.1899      83.3949      223.0016      -209.4101
-4.8114      206.7690      499.5260      292.7570      290.1813      83.4123      222.9754      -209.3447
-4.8114      206.7220      499.5630      292.8410      290.1378      83.4158      223.0326      -209.4252
-4.8124      206.6440      499.5630      292.9190      290.1012      83.4572      223.0984      -209.4618
-4.8134      206.6110      499.5440      292.9330      290.0515      83.4405      223.1022      -209.4925
-4.8134      206.6040      499.5630      292.9590      290.0582      83.4542      223.1241      -209.5048
-4.8144      206.5230      499.6090      293.0860      290.0468      83.5238      223.2319      -209.5622
-4.8144      206.4610      499.5730      293.1120      289.9857      83.5247      223.2496      -209.5873
-4.8155      206.4090      499.5720      293.1630      289.9151      83.5061      223.2774      -209.6569
-4.8165      206.3540      499.5810      293.2270      289.9069      83.5529      223.3356      -209.6741
-4.8165      206.3140      499.5450      293.2310      289.8309      83.5169      223.3263      -209.7141
-4.8175      206.2370      499.6190      293.3820      289.7899      83.5529      223.4390      -209.8291
-4.8185      206.1850      499.6090      293.4240      289.7709      83.5859      223.4780      -209.8381
-4.8195      206.1630      499.5720      293.4090      289.7524      83.5894      223.4691      -209.8196
-4.8195      206.1560      499.5450      293.3890      289.7152      83.5592      223.4457      -209.8298
-4.8205      206.1010      499.6100      293.5090      289.7070      83.6060      223.5413      -209.9030
-4.8205      206.0230      499.5900      293.5670      289.6205      83.5975      223.5772      -209.9695
-4.8215      205.9540      499.5640      293.6100      289.5927      83.6387      223.6196      -209.9713
-4.8225      205.9170      499.6190      293.7020      289.5036      83.5866      223.6635      -210.1154
-4.8225      205.8580      499.5540      293.6960      289.5211      83.6631      223.6850      -210.0329
-4.8235      205.7950      499.6180      293.8230      289.4633      83.6683      223.7714      -210.1547
-4.8245      205.7260      499.5820      293.8560      289.4118      83.6858      223.7993      -210.1702
-4.8255      205.6780      499.6090      293.9310      289.3868      83.7088      223.8569      -210.2222
-4.8255      205.6850      499.5260      293.8410      289.3526      83.6676      223.7832      -210.1734
-4.8265      205.6010      499.5910      293.9900      289.3486      83.7476      223.9092      -210.2424
-4.8275      205.5790      499.5450      293.9660      289.3327      83.7537      223.8952      -210.2123
-4.8275      205.5010      499.5630      294.0620      289.2665      83.7655      223.9632      -210.2965
-4.8285      205.4790      499.5810      294.1020      289.2594      83.7804      223.9948      -210.3216
-4.8295      205.3910      499.5720      294.1810      289.1276      83.7366      224.0329      -210.4444
-4.8295      205.2920      499.6180      294.3260      289.0511      83.7591      224.1370      -210.5669
-4.8305      205.2880      499.6180      294.3300      289.0905      83.8025      224.1542      -210.5275
-4.8315      205.2180      499.5630      294.3450      289.0465      83.8285      224.1728      -210.5165
-4.8315      205.2040      499.6190      294.4150      289.0245      83.8205      224.2168      -210.5945
-4.8325      205.1740      499.6000      294.4260      288.9893      83.8153      224.2224      -210.6107
-4.8335      205.1190      499.5910      294.4720      288.9672      83.8482      224.2641      -210.6238
-4.8345      205.0900      499.5360      294.4460      288.9807      83.8907      224.2609      -210.5553
-4.8345      205.0490      499.4990      294.4500      288.9716      83.9226      224.2742      -210.5274
-4.8355      204.9610      499.5910      294.6300      288.8614      83.9004      224.3868      -210.7296
-4.8365      204.9020      499.6000      294.6980      288.7245      83.8225      224.4062      -210.8755
-4.8365      204.8360      499.6090      294.7730      288.6918      83.8558      224.4673      -210.9172
-4.8375      204.7590      499.6730      294.9140      288.7136      83.9546      224.5942      -210.9594
-4.8385      204.7370      499.5540      294.8170      288.6765      83.9395      224.5245      -210.8775
-4.8385      204.6780      499.6000      294.9220      288.6299      83.9519      224.5986      -210.9701
-4.8395      204.6080      499.6180      295.0100      288.5357      83.9277      224.6492      -211.0823
-4.8405      204.5830      499.5820      294.9990      288.5369      83.9539      224.6506      -211.0451
-4.8405      204.5640      499.5540      294.9900      288.5928      84.0288      224.6696      -210.9612
-4.8415      204.5160      499.6090      295.0930      288.5416      84.0256      224.7372      -211.0674
-4.8425      204.4540      499.5170      295.0630      288.4973      84.0433      224.7231      -211.0197
-4.8425      204.3910      499.4890      295.0980      288.4137      84.0227      224.7396      -211.0753
-4.8435      204.3550      499.5450      295.1900      288.3972      84.0422      224.8074      -211.1478
-4.8445      204.2890      499.5640      295.2750      288.3827      84.0937      224.8812      -211.1813
-4.8445      204.2220      499.6180      295.3960      288.2950      84.0730      224.9550      -211.3230
-4.8455      204.1530      499.6190      295.4660      288.2558      84.1028      225.0116      -211.3632
-4.8455      204.1670      499.5350      295.3680      288.2630      84.0960      224.9440      -211.2720
-4.8465      204.1080      499.5350      295.4270      288.1928      84.0848      224.9796      -211.3422
-4.8475      204.0900      499.6090      295.5190      288.1933      84.1033      225.0471      -211.4157
-4.8475      204.0420      499.5260      295.4840      288.2121      84.1701      225.0460      -211.3139
-4.8486      203.9580      499.5360      295.5780      288.1590      84.2010      225.1190      -211.3770
-4.8496      203.9210      499.6090      295.6880      288.0572      84.1362      225.1707      -211.5518
-4.8496      203.8660      499.5450      295.6790      287.9767      84.1107      225.1562      -211.5683
-4.8506      203.7850      499.6000      295.8150      288.0049      84.2199      225.2833      -211.5951
-4.8516      203.7300      499.6550      295.9250      287.9008      84.1708      225.3403      -211.7542
-4.8516      203.6640      499.6000      295.9360      287.8669      84.2029      225.3583      -211.7331
-4.8526      203.6340      499.5260      295.8920      287.8734      84.2394      225.3411      -211.6526
-4.8536      203.5980      499.6190      296.0210      287.8089      84.2109      225.4176      -211.8101
-4.8536      203.5610      499.6190      296.0580      287.7673      84.2063      225.4408      -211.8517
-4.8546      203.5130      499.5360      296.0230      287.8444      84.3314      225.4591      -211.6916
-4.8556      203.4430      499.5350      296.0920      287.7062      84.2632      225.4824      -211.8288
-4.8556      203.3660      499.5630      296.1970      287.6571      84.2911      225.5617      -211.9059
-4.8566      203.2960      499.6000      296.3040      287.5578      84.2618      225.6233      -212.0422
-4.8576      203.2370      499.5900      296.3530      287.5580      84.3210      225.6757      -212.0320
-4.8576      203.2370      499.5720      296.3350      287.5521      84.3151      225.6617      -212.0199
-4.8586      203.1450      499.5810      296.4360      287.5208      84.3758      225.7493      -212.0602
-4.8596      203.1450      499.5260      296.3810      287.4960      84.3510      225.7043      -212.0300
-4.8596      203.0900      499.6460      296.5560      287.4446      84.3546      225.8222      -212.2014
-4.8606      203.0280      499.5630      296.5350      287.4165      84.3885      225.8195      -212.1465
-4.8616      203.0200      499.5630      296.5430      287.4062      84.3862      225.8241      -212.1568
-4.8616      202.9470      499.6370      296.6900      287.3864      84.4394      225.9398      -212.2506
-4.8626      202.8620      499.6090      296.7470      287.3011      84.4391      225.9777      -212.3079
-4.8636      202.8070      499.6090      296.8020      287.1857      84.3787      225.9942      -212.4233
-4.8636      202.7780      499.4990      296.7210      287.2278      84.4498      225.9639      -212.2712
-4.8646      202.6970      499.5540      296.8570      287.1614      84.4644      226.0595      -212.3926
-4.8656      202.6350      499.5640      296.9290      287.1611      84.5261      226.1280      -212.4029
-4.8666      202.6050      499.6270      297.0220      287.0614      84.4564      226.1668      -212.5656
-4.8666      202.5610      499.5540      296.9930      287.0552      84.4942      226.1601      -212.4988
-4.8676      202.5500      499.5720      297.0220      287.0595      84.5095      226.1845      -212.5125
-4.8686      202.5320      499.6280      297.0960      287.0008      84.4688      226.2203      -212.6272
-4.8686      202.4430      499.5720      297.1290      287.0342      84.5912      226.2831      -212.5378
-4.8696      202.3480      499.5820      297.2340      286.8791      84.5311      226.3330      -212.7029
-4.8706      202.3110      499.6090      297.2980      286.8616      84.5506      226.3822      -212.7474
-4.8706      202.2380      499.6100      297.3720      286.7790      84.5410      226.4283      -212.8310
-4.8716      202.1820      499.5900      297.4080      286.7735      84.5915      226.4692      -212.8165
-4.8726      202.1380      499.6000      297.4620      286.7618      84.6238      226.5159      -212.8382
-4.8726      202.0830      499.5720      297.4890      286.7353      84.6523      226.5434      -212.8367
-4.8736      202.0720      499.5630      297.4910      286.6603      84.5883      226.5234      -212.9027
-4.8746      202.0540      499.6550      297.6010      286.6409      84.5869      226.5963      -213.0141
-4.8746      201.9730      499.7100      297.7370      286.6555      84.6825      226.7188      -213.0545
-4.8756      201.9180      499.5450      297.6270      286.6426      84.7246      226.6595      -212.9024
-4.8766      201.8660      499.5540      297.6880      286.5205      84.6545      226.6768      -213.0335
-4.8766      201.7780      499.5720      297.7940      286.4552      84.6772      226.7551      -213.1168
-4.8776      201.7340      499.6180      297.8840      286.4254      84.6914      226.8198      -213.1926
